Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pooling,112300,0,800,751.9898221214985,214.20263405889273,1580.2549654617906,153.3093410507569,124.90174729338815,0.0,800,820,830,830,860,880,900,930,1100,1500,1600
,Aggregated,112300,0,800,751.9898221214985,214.20263405889273,1580.2549654617906,153.3093410507569,124.90174729338815,0.0,800,820,830,830,860,880,900,930,1100,1500,1600
