Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
,Aggregated,10381,0,84.0,84.0,0.0,100.0,0.0,11.376467691280325,0.0,84,84,84,84,100,100,100,100,100,100,100
