Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pooling,94804,0,900,892.407248680373,32.02898008748889,1141.285594087094,155.67823087633434,105.46521095155202,0.0,900,920,1000,1000,1100,1100,1100,1100,1100,1100,1100
,Aggregated,94804,0,900,892.407248680373,32.02898008748889,1141.285594087094,155.67823087633434,105.46521095155202,0.0,900,920,1000,1000,1100,1100,1100,1100,1100,1100,1100
