Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pooling,97315,0,870,869.3295967668479,31.81971120648086,1112.541388021782,143.73932076247237,108.26689047642729,0.0,870,880,1000,1000,1000,1000,1100,1100,1100,1100,1100
,Aggregated,97315,0,870,869.3295967668479,31.81971120648086,1112.541388021782,143.73932076247237,108.26689047642729,0.0,870,880,1000,1000,1000,1000,1100,1100,1100,1100,1100
