Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pooling,75053,0,430,486.5966644306114,43.990958482027054,1485.7299663126469,153.30762261335323,179.0022493484049,0.0,430,490,550,620,880,990,1100,1100,1200,1300,1500
,Aggregated,75053,0,430,486.5966644306114,43.990958482027054,1485.7299663126469,153.30762261335323,179.0022493484049,0.0,430,490,550,620,880,990,1100,1100,1200,1300,1500
