Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pooling,76047,0,440,480.45919507469364,44.9526384472847,1281.0004130005836,153.28139177087854,181.4028542948266,0.0,440,500,560,610,800,910,980,1000,1200,1300,1300
,Aggregated,76047,0,440,480.45919507469364,44.9526384472847,1281.0004130005836,153.28139177087854,181.4028542948266,0.0,440,500,560,610,800,910,980,1000,1200,1300,1300
