Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
,Aggregated,50239,0,1800.0,1800.0,0.0,2100.0,0.0,55.96959285625478,0.0,1800,1800,1800,1800,2000,2000,2100,2100,2100,2100,2100
