Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,15004,0,1100.0,1184.3584390402552,66.19933600006789,4505.478907999986,101.70634497467341,16.67348709411744,0.0,1100,1400,1600,1700,2100,2500,2800,3100,3700,4500,4500
,Aggregated,15004,0,1100.0,1184.3584390402552,66.19933600006789,4505.478907999986,101.70634497467341,16.67348709411744,0.0,1100,1400,1600,1700,2100,2500,2800,3100,3700,4500,4500
