Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,153525,0,540.0,552.3646725981771,46.17023654282093,6007.873080670834,117.80231232698257,170.58848265696454,0.0,540,620,660,690,790,870,960,1000,1300,1800,6000
,Aggregated,153525,0,540.0,552.3646725981771,46.17023654282093,6007.873080670834,117.80231232698257,170.58848265696454,0.0,540,620,660,690,790,870,960,1000,1300,1800,6000
