Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pooling,62932,0,1500,1338.5660102721622,161.81408241391182,2644.462939351797,155.57291997711815,69.98070799980762,0.0,1500,1600,1600,1700,1700,1800,1800,1900,2400,2500,2600
,Aggregated,62932,0,1500,1338.5660102721622,161.81408241391182,2644.462939351797,155.57291997711815,69.98070799980762,0.0,1500,1600,1600,1700,1700,1800,1800,1900,2400,2500,2600
