timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/29 15:17:04.935, 51, 3, 5370, 81920, 230.41
2026/04/29 15:17:05.935, 48, 4, 5370, 81920, 209.98
2026/04/29 15:17:06.936, 57, 5, 5370, 81920, 129.29
2026/04/29 15:17:07.985, 59, 7, 5370, 81920, 194.56
2026/04/29 15:17:08.986, 70, 6, 5370, 81920, 132.56
2026/04/29 15:17:09.987, 32, 2, 5370, 81920, 130.76
2026/04/29 15:17:10.987, 32, 2, 5370, 81920, 133.76
2026/04/29 15:17:11.988, 47, 7, 5370, 81920, 127.49
2026/04/29 15:17:12.989, 40, 2, 5370, 81920, 131.36
2026/04/29 15:17:13.989, 52, 3, 5370, 81920, 117.41
2026/04/29 15:17:14.990, 51, 7, 5370, 81920, 157.46
2026/04/29 15:17:15.991, 38, 9, 5370, 81920, 127.81
2026/04/29 15:17:16.992, 80, 9, 5370, 81920, 168.13
2026/04/29 15:17:17.993, 73, 9, 5370, 81920, 241.68
2026/04/29 15:17:18.993, 18, 2, 5370, 81920, 123.68
2026/04/29 15:17:19.994, 41, 6, 5370, 81920, 128.69
2026/04/29 15:17:20.995, 32, 2, 5370, 81920, 165.19
2026/04/29 15:17:21.995, 58, 6, 5370, 81920, 213.52
2026/04/29 15:17:22.999, 35, 3, 5370, 81920, 138.31
2026/04/29 15:17:24.000, 37, 3, 5370, 81920, 201.97
2026/04/29 15:17:25.001, 63, 8, 5370, 81920, 136.70
2026/04/29 15:17:26.001, 45, 3, 5370, 81920, 167.26
2026/04/29 15:17:27.002, 51, 6, 5370, 81920, 116.54
2026/04/29 15:17:28.006, 56, 12, 5370, 81920, 136.70
2026/04/29 15:17:29.007, 71, 11, 5370, 81920, 119.81
2026/04/29 15:17:30.009, 5, 0, 5370, 81920, 173.20
2026/04/29 15:17:31.009, 35, 7, 5370, 81920, 235.83
2026/04/29 15:17:32.010, 64, 11, 5370, 81920, 122.88
2026/04/29 15:17:33.011, 54, 9, 5370, 81920, 147.10
2026/04/29 15:17:34.012, 66, 7, 5370, 81920, 117.14
2026/04/29 15:17:35.012, 87, 12, 5370, 81920, 288.57
2026/04/29 15:17:36.012, 51, 4, 5370, 81920, 138.49
2026/04/29 15:17:37.013, 41, 4, 5370, 81920, 135.97
2026/04/29 15:17:38.055, 66, 10, 5370, 81920, 270.77
2026/04/29 15:17:39.056, 78, 5, 5370, 81920, 180.88
2026/04/29 15:17:40.057, 26, 1, 5370, 81920, 129.29
2026/04/29 15:17:41.057, 79, 12, 5370, 81920, 159.53
2026/04/29 15:17:42.058, 65, 8, 5370, 81920, 145.90
2026/04/29 15:17:43.058, 43, 2, 5370, 81920, 137.90
2026/04/29 15:17:44.059, 75, 14, 5370, 81920, 213.62
2026/04/29 15:17:45.060, 36, 9, 5370, 81920, 128.69
2026/04/29 15:17:46.060, 47, 13, 5370, 81920, 126.02
2026/04/29 15:17:47.061, 34, 5, 5370, 81920, 117.41
2026/04/29 15:17:48.061, 64, 17, 5370, 81920, 119.48
2026/04/29 15:17:49.062, 42, 8, 5370, 81920, 124.67
2026/04/29 15:17:50.063, 56, 6, 5370, 81920, 135.23
2026/04/29 15:17:51.063, 67, 14, 5370, 81920, 165.79
2026/04/29 15:17:52.064, 17, 2, 5370, 81920, 278.50
2026/04/29 15:17:53.065, 43, 4, 5370, 81920, 119.48
2026/04/29 15:17:54.066, 47, 14, 5370, 81920, 168.13
2026/04/29 15:17:55.066, 61, 15, 5370, 81920, 135.23
2026/04/29 15:17:56.067, 55, 12, 5370, 81920, 118.93
2026/04/29 15:17:57.068, 36, 12, 5370, 81920, 135.49
2026/04/29 15:17:58.068, 66, 13, 5370, 81920, 118.34
2026/04/29 15:17:59.069, 51, 15, 5370, 81920, 133.76
2026/04/29 15:18:00.070, 41, 12, 5370, 81920, 261.90
2026/04/29 15:18:01.071, 27, 5, 5370, 81920, 257.76
2026/04/29 15:18:02.071, 57, 15, 5370, 81920, 254.50
2026/04/29 15:18:03.072, 61, 7, 5370, 81920, 119.34
2026/04/29 15:18:04.073, 53, 8, 5370, 81920, 252.43
2026/04/29 15:18:05.073, 42, 12, 5370, 81920, 155.98
2026/04/29 15:18:06.074, 79, 11, 5370, 81920, 118.61
2026/04/29 15:18:07.075, 64, 5, 5370, 81920, 117.26
2026/04/29 15:18:08.081, 87, 10, 5370, 81920, 117.74
2026/04/29 15:18:09.082, 74, 4, 5370, 81920, 208.18
2026/04/29 15:18:10.083, 40, 5, 5370, 81920, 274.32
2026/04/29 15:18:11.083, 66, 2, 5370, 81920, 118.01
2026/04/29 15:18:12.084, 29, 6, 5370, 81920, 147.71
2026/04/29 15:18:13.085, 59, 11, 5370, 81920, 251.50
2026/04/29 15:18:14.085, 26, 1, 5370, 81920, 148.25
2026/04/29 15:18:15.086, 63, 4, 5370, 81920, 304.25
2026/04/29 15:18:16.087, 0, 0, 5370, 81920, 116.81
2026/04/29 15:18:17.087, 58, 25, 5370, 81920, 128.09
2026/04/29 15:18:18.088, 78, 16, 5370, 81920, 136.70
2026/04/29 15:18:19.089, 37, 2, 5370, 81920, 116.81
2026/04/29 15:18:20.091, 90, 20, 5370, 81920, 182.76
2026/04/29 15:18:21.092, 71, 2, 5372, 81920, 127.49
2026/04/29 15:18:22.095, 38, 2, 5372, 81920, 166.07
2026/04/29 15:18:23.096, 20, 9, 5374, 81920, 146.51
2026/04/29 15:18:24.104, 58, 14, 5374, 81920, 140.84
2026/04/29 15:18:25.105, 92, 8, 5374, 81920, 188.90
2026/04/29 15:18:26.108, 33, 1, 5374, 81920, 144.71
2026/04/29 15:18:27.109, 54, 4, 5374, 81920, 117.26
2026/04/29 15:18:28.109, 0, 0, 5374, 81920, 116.93
2026/04/29 15:18:29.110, 83, 2, 5374, 81920, 149.17
2026/04/29 15:18:30.111, 32, 3, 5374, 81920, 294.50
2026/04/29 15:18:31.112, 0, 0, 5374, 81920, 116.81
2026/04/29 15:18:32.112, 1, 0, 5374, 81920, 130.49
2026/04/29 15:18:33.113, 53, 7, 5374, 81920, 167.54
2026/04/29 15:18:34.113, 34, 4, 5374, 81920, 166.66
2026/04/29 15:18:35.114, 8, 0, 5376, 81920, 327.37
2026/04/29 15:18:36.115, 76, 30, 5376, 81920, 132.56
2026/04/29 15:18:37.116, 64, 16, 5376, 81920, 132.23
2026/04/29 15:18:38.149, 81, 21, 5376, 81920, 132.56
2026/04/29 15:18:39.150, 8, 0, 5376, 81920, 116.81
2026/04/29 15:18:40.150, 0, 0, 5376, 81920, 116.66
2026/04/29 15:18:41.151, 0, 0, 5376, 81920, 89.07
2026/04/29 15:18:42.152, 0, 0, 5376, 81920, 88.73
2026/04/29 15:18:43.152, 72, 30, 5376, 81920, 138.76
2026/04/29 15:18:44.153, 12, 1, 5376, 81920, 311.37
2026/04/29 15:18:45.154, 19, 1, 5376, 81920, 121.88
2026/04/29 15:18:46.155, 30, 2, 5376, 81920, 152.71
2026/04/29 15:18:47.155, 37, 3, 5376, 81920, 120.54
2026/04/29 15:18:48.156, 10, 5, 5376, 81920, 182.08
2026/04/29 15:18:49.157, 78, 14, 5376, 81920, 280.84
2026/04/29 15:18:50.157, 48, 5, 5376, 81920, 144.44
2026/04/29 15:18:51.158, 21, 1, 5378, 81920, 272.57
2026/04/29 15:18:52.159, 24, 2, 5378, 81920, 122.00
2026/04/29 15:18:53.159, 49, 11, 5378, 81920, 129.29
2026/04/29 15:18:54.160, 30, 8, 5378, 81920, 118.13
2026/04/29 15:18:55.161, 56, 14, 5378, 81920, 137.30
2026/04/29 15:18:56.162, 2, 0, 5378, 81920, 340.44
2026/04/29 15:18:57.163, 47, 21, 5378, 81920, 325.58
2026/04/29 15:18:58.163, 79, 11, 5378, 81920, 117.53
2026/04/29 15:18:59.164, 38, 12, 5378, 81920, 290.04
2026/04/29 15:19:00.165, 78, 10, 5378, 81920, 203.71
2026/04/29 15:19:01.166, 62, 26, 5378, 81920, 139.97
2026/04/29 15:19:02.166, 54, 2, 5378, 81920, 230.74
2026/04/29 15:19:03.167, 40, 3, 5378, 81920, 331.51
2026/04/29 15:19:04.167, 59, 5, 5378, 81920, 180.29
2026/04/29 15:19:05.168, 26, 1, 5378, 81920, 280.57
2026/04/29 15:19:06.169, 43, 14, 5378, 81920, 134.35
2026/04/29 15:19:07.170, 45, 5, 5378, 81920, 194.56
2026/04/29 15:19:08.189, 84, 19, 5378, 81920, 133.43
2026/04/29 15:19:09.190, 0, 0, 5378, 81920, 116.81
2026/04/29 15:19:10.190, 90, 19, 5378, 81920, 207.91
2026/04/29 15:19:11.192, 53, 11, 5378, 81920, 161.05
2026/04/29 15:19:12.208, 1, 0, 5378, 81920, 251.50
2026/04/29 15:19:13.209, 37, 4, 5378, 81920, 140.84
2026/04/29 15:19:14.209, 33, 5, 5378, 81920, 325.30
2026/04/29 15:19:15.210, 64, 8, 5378, 81920, 117.14
2026/04/29 15:19:16.211, 0, 0, 5378, 81920, 116.93
2026/04/29 15:19:17.212, 0, 0, 5378, 81920, 87.53
2026/04/29 15:19:18.212, 6, 0, 5378, 81920, 89.94
2026/04/29 15:19:19.213, 36, 3, 5378, 81920, 301.91
2026/04/29 15:19:20.214, 94, 24, 5378, 81920, 215.91
2026/04/29 15:19:21.214, 46, 7, 5378, 81920, 257.44
2026/04/29 15:19:22.215, 69, 21, 5378, 81920, 118.93
2026/04/29 15:19:23.216, 10, 0, 5378, 81920, 155.11
2026/04/29 15:19:24.217, 33, 8, 5378, 81920, 170.53
2026/04/29 15:19:25.218, 18, 6, 5378, 81920, 139.37
2026/04/29 15:19:26.218, 29, 3, 5378, 81920, 284.44
2026/04/29 15:19:27.219, 27, 4, 5378, 81920, 174.67
2026/04/29 15:19:28.220, 32, 11, 5378, 81920, 147.37
2026/04/29 15:19:29.221, 68, 25, 5378, 81920, 140.24
2026/04/29 15:19:30.222, 76, 5, 5378, 81920, 147.98
2026/04/29 15:19:31.223, 37, 2, 5378, 81920, 308.98
2026/04/29 15:19:32.223, 64, 16, 5378, 81920, 218.25
2026/04/29 15:19:33.224, 62, 6, 5378, 81920, 161.59
2026/04/29 15:19:34.225, 57, 5, 5378, 81920, 117.14
2026/04/29 15:19:35.225, 79, 6, 5378, 81920, 138.91
2026/04/29 15:19:36.226, 0, 0, 5378, 81920, 116.66
2026/04/29 15:19:37.227, 0, 0, 5378, 81920, 120.20
2026/04/29 15:19:38.308, 20, 9, 5378, 81920, 304.24
2026/04/29 15:19:39.308, 76, 26, 5378, 81920, 182.68
2026/04/29 15:19:40.309, 83, 2, 5378, 81920, 134.03
2026/04/29 15:19:41.310, 55, 5, 5378, 81920, 158.93
2026/04/29 15:19:42.311, 84, 20, 5378, 81920, 248.57
2026/04/29 15:19:43.312, 86, 13, 5378, 81920, 136.10
2026/04/29 15:19:44.313, 52, 18, 5378, 81920, 312.24
2026/04/29 15:19:45.313, 80, 9, 5378, 81920, 141.76
2026/04/29 15:19:46.314, 53, 2, 5378, 81920, 118.01
2026/04/29 15:19:47.317, 44, 4, 5378, 81920, 184.75
2026/04/29 15:19:48.319, 48, 3, 5378, 81920, 117.41
2026/04/29 15:19:49.320, 76, 9, 5378, 81920, 134.03
2026/04/29 15:19:50.321, 50, 5, 5378, 81920, 141.17
2026/04/29 15:19:51.322, 62, 20, 5378, 81920, 298.36
2026/04/29 15:19:52.322, 34, 1, 5378, 81920, 117.41
2026/04/29 15:19:53.323, 32, 6, 5378, 81920, 118.73
2026/04/29 15:19:54.324, 71, 16, 5378, 81920, 164.00
2026/04/29 15:19:55.325, 29, 9, 5378, 81920, 260.10
2026/04/29 15:19:56.325, 59, 2, 5378, 81920, 125.15
2026/04/29 15:19:57.326, 19, 2, 5378, 81920, 117.53
2026/04/29 15:19:58.327, 55, 5, 5378, 81920, 291.81
2026/04/29 15:19:59.327, 70, 6, 5378, 81920, 211.45
2026/04/29 15:20:00.328, 23, 1, 5378, 81920, 310.45
2026/04/29 15:20:01.329, 74, 6, 5378, 81920, 289.14
2026/04/29 15:20:02.329, 75, 30, 5378, 81920, 135.23
2026/04/29 15:20:03.330, 59, 2, 5378, 81920, 121.28
2026/04/29 15:20:04.331, 26, 1, 5378, 81920, 118.01
2026/04/29 15:20:05.384, 40, 14, 5378, 81920, 230.77
2026/04/29 15:20:06.385, 46, 12, 5798, 81920, 130.16
2026/04/29 15:20:07.388, 59, 7, 5798, 81920, 141.76
2026/04/29 15:20:08.391, 0, 0, 5378, 81920, 117.14
2026/04/29 15:20:09.392, 37, 2, 5378, 81920, 139.10
2026/04/29 15:20:10.393, 41, 2, 5378, 81920, 117.41
2026/04/29 15:20:11.393, 43, 1, 5378, 81920, 117.74
2026/04/29 15:20:12.394, 38, 6, 5378, 81920, 208.18
2026/04/29 15:20:13.394, 36, 5, 5378, 81920, 134.90
2026/04/29 15:20:14.395, 39, 7, 5378, 81920, 278.50
2026/04/29 15:20:15.400, 46, 11, 5378, 81920, 117.86
2026/04/29 15:20:16.402, 35, 8, 5378, 81920, 282.04
2026/04/29 15:20:17.403, 77, 30, 5378, 81920, 140.24
2026/04/29 15:20:18.403, 87, 19, 5378, 81920, 126.75
2026/04/29 15:20:19.404, 44, 13, 5378, 81920, 139.37
2026/04/29 15:20:20.407, 43, 13, 5378, 81920, 286.17
2026/04/29 15:20:21.408, 71, 9, 5378, 81920, 277.30
2026/04/29 15:20:22.418, 80, 18, 5378, 81920, 141.76
2026/04/29 15:20:23.418, 52, 2, 5378, 81920, 134.35
2026/04/29 15:20:24.419, 23, 6, 5378, 81920, 137.30
2026/04/29 15:20:25.420, 61, 18, 5378, 81920, 164.86
2026/04/29 15:20:26.421, 41, 1, 5378, 81920, 235.47
2026/04/29 15:20:27.421, 97, 30, 5378, 81920, 139.97
2026/04/29 15:20:28.422, 50, 2, 5378, 81920, 200.84
2026/04/29 15:20:29.423, 61, 13, 5378, 81920, 126.35
2026/04/29 15:20:30.424, 73, 30, 5378, 81920, 135.49
2026/04/29 15:20:31.425, 82, 19, 5378, 81920, 135.49
2026/04/29 15:20:32.426, 67, 2, 5378, 81920, 220.43
2026/04/29 15:20:33.426, 42, 4, 5378, 81920, 245.02
2026/04/29 15:20:34.427, 73, 12, 5378, 81920, 118.93
2026/04/29 15:20:35.428, 80, 26, 5378, 81920, 138.76
2026/04/29 15:20:36.428, 86, 2, 5378, 81920, 118.93
2026/04/29 15:20:37.429, 15, 1, 5378, 81920, 297.17
2026/04/29 15:20:38.452, 65, 12, 5378, 81920, 117.41
2026/04/29 15:20:39.453, 34, 4, 5378, 81920, 159.25
2026/04/29 15:20:40.453, 14, 1, 5378, 81920, 129.88
2026/04/29 15:20:41.454, 88, 24, 5378, 81920, 136.70
2026/04/29 15:20:42.454, 51, 5, 5378, 81920, 223.70
2026/04/29 15:20:43.455, 0, 0, 5378, 81920, 116.81
2026/04/29 15:20:44.456, 0, 0, 5378, 81920, 87.86
2026/04/29 15:20:45.457, 53, 7, 5378, 81920, 90.81
2026/04/29 15:20:46.457, 43, 5, 5378, 81920, 166.39
2026/04/29 15:20:47.458, 14, 1, 5378, 81920, 136.10
2026/04/29 15:20:48.459, 0, 0, 5378, 81920, 116.54
2026/04/29 15:20:49.460, 0, 0, 5378, 81920, 87.53
2026/04/29 15:20:50.460, 92, 25, 5378, 81920, 138.76
2026/04/29 15:20:51.461, 0, 0, 5378, 81920, 116.66
2026/04/29 15:20:52.462, 69, 14, 5378, 81920, 184.28
2026/04/29 15:20:53.462, 53, 4, 5378, 81920, 134.63
2026/04/29 15:20:54.463, 36, 6, 5378, 81920, 139.97
2026/04/29 15:20:55.464, 70, 15, 5378, 81920, 244.10
2026/04/29 15:20:56.465, 67, 10, 5378, 81920, 130.16
2026/04/29 15:20:57.465, 88, 27, 5378, 81920, 135.23
2026/04/29 15:20:58.466, 68, 11, 5378, 81920, 147.37
2026/04/29 15:20:59.467, 62, 5, 5378, 81920, 137.02
2026/04/29 15:21:00.468, 61, 5, 5378, 81920, 119.81
2026/04/29 15:21:01.468, 40, 11, 5378, 81920, 238.42
2026/04/29 15:21:02.469, 29, 1, 5378, 81920, 148.25
2026/04/29 15:21:03.469, 71, 3, 5378, 81920, 124.82
2026/04/29 15:21:04.470, 49, 6, 5378, 81920, 127.22
2026/04/29 15:21:05.471, 58, 21, 5378, 81920, 317.90
2026/04/29 15:21:06.471, 93, 18, 5378, 81920, 138.76
2026/04/29 15:21:07.472, 75, 7, 5378, 81920, 129.29
2026/04/29 15:21:08.487, 95, 16, 5378, 81920, 139.69
2026/04/29 15:21:09.488, 5, 0, 5378, 81920, 117.53
2026/04/29 15:21:10.489, 59, 2, 5378, 81920, 121.61
2026/04/29 15:21:11.489, 46, 5, 5378, 81920, 187.42
2026/04/29 15:21:12.490, 50, 18, 5378, 81920, 194.23
2026/04/29 15:21:13.491, 53, 7, 5378, 81920, 117.41
2026/04/29 15:21:14.491, 62, 18, 5378, 81920, 141.76
2026/04/29 15:21:15.492, 88, 11, 5378, 81920, 141.31
2026/04/29 15:21:16.493, 14, 1, 5378, 81920, 117.26
2026/04/29 15:21:17.493, 0, 0, 5378, 81920, 116.81
2026/04/29 15:21:18.494, 0, 0, 5378, 81920, 88.46
2026/04/29 15:21:19.495, 0, 0, 5378, 81920, 88.14
2026/04/29 15:21:20.495, 0, 0, 5378, 81920, 88.14
2026/04/29 15:21:21.496, 87, 12, 5378, 81920, 127.49
2026/04/29 15:21:22.500, 27, 9, 5378, 81920, 261.30
2026/04/29 15:21:23.504, 28, 5, 5378, 81920, 122.15
2026/04/29 15:21:24.507, 26, 6, 5378, 81920, 277.30
2026/04/29 15:21:25.508, 89, 14, 5378, 81920, 129.02
2026/04/29 15:21:26.508, 59, 21, 5378, 81920, 133.15
2026/04/29 15:21:27.509, 32, 8, 5378, 81920, 139.10
2026/04/29 15:21:28.510, 66, 11, 5378, 81920, 164.00
2026/04/29 15:21:29.510, 89, 12, 5378, 81920, 117.41
2026/04/29 15:21:30.511, 5, 1, 5378, 81920, 164.00
2026/04/29 15:21:31.512, 46, 5, 5378, 81920, 263.37
2026/04/29 15:21:32.514, 92, 23, 5378, 81920, 134.35
2026/04/29 15:21:33.518, 42, 6, 5378, 81920, 117.41
2026/04/29 15:21:34.519, 89, 18, 5378, 81920, 154.19
2026/04/29 15:21:35.520, 70, 11, 5378, 81920, 263.69
2026/04/29 15:21:36.520, 84, 28, 5378, 81920, 140.57
2026/04/29 15:21:37.521, 61, 2, 5378, 81920, 118.34
2026/04/29 15:21:38.558, 83, 11, 5378, 81920, 121.73
2026/04/29 15:21:39.559, 31, 1, 5378, 81920, 117.41
2026/04/29 15:21:40.560, 74, 16, 5378, 81920, 137.57
2026/04/29 15:21:41.561, 45, 5, 5378, 81920, 155.71
2026/04/29 15:21:42.562, 67, 9, 5378, 81920, 126.35
2026/04/29 15:21:43.562, 25, 4, 5378, 81920, 119.61
2026/04/29 15:21:44.563, 39, 5, 5378, 81920, 196.30
2026/04/29 15:21:45.564, 14, 4, 5378, 81920, 118.61
2026/04/29 15:21:46.564, 58, 7, 5378, 81920, 134.63
2026/04/29 15:21:47.565, 49, 8, 5378, 81920, 122.15
2026/04/29 15:21:48.565, 39, 16, 5378, 81920, 327.10
2026/04/29 15:21:49.566, 61, 6, 5378, 81920, 122.48
2026/04/29 15:21:50.567, 29, 12, 5378, 81920, 163.39
2026/04/29 15:21:51.568, 82, 31, 5378, 81920, 165.46
2026/04/29 15:21:52.568, 16, 1, 5378, 81920, 189.49
2026/04/29 15:21:53.569, 19, 0, 5378, 81920, 117.14
2026/04/29 15:21:54.570, 98, 30, 5378, 81920, 146.78
2026/04/29 15:21:55.570, 78, 9, 5378, 81920, 129.02
2026/04/29 15:21:56.571, 31, 2, 5378, 81920, 119.93
2026/04/29 15:21:57.572, 65, 12, 5378, 81920, 169.06
2026/04/29 15:21:58.573, 35, 8, 5378, 81920, 121.61
2026/04/29 15:21:59.573, 0, 0, 5378, 81920, 116.81
2026/04/29 15:22:00.574, 89, 31, 5378, 81920, 316.43
2026/04/29 15:22:01.575, 31, 4, 5378, 81920, 226.36
2026/04/29 15:22:02.575, 82, 5, 5378, 81920, 218.36
2026/04/29 15:22:03.576, 0, 0, 5378, 81920, 116.81
2026/04/29 15:22:04.577, 41, 1, 5378, 81920, 117.14
2026/04/29 15:22:05.577, 31, 5, 5378, 81920, 311.97
2026/04/29 15:22:06.578, 92, 27, 5378, 81920, 139.97
2026/04/29 15:22:07.579, 61, 4, 5378, 81920, 120.41
2026/04/29 15:22:08.606, 69, 15, 5378, 81920, 127.22
2026/04/29 15:22:09.609, 53, 6, 5378, 81920, 117.74
2026/04/29 15:22:10.609, 86, 22, 5378, 81920, 130.49
2026/04/29 15:22:11.610, 75, 11, 5378, 81920, 125.42
2026/04/29 15:22:12.611, 75, 24, 5378, 81920, 138.49
2026/04/29 15:22:13.611, 67, 3, 5378, 81920, 117.41
2026/04/29 15:22:14.612, 41, 4, 5378, 81920, 117.74
2026/04/29 15:22:15.613, 55, 17, 5378, 81920, 134.35
2026/04/29 15:22:16.613, 0, 0, 5378, 81920, 117.26
2026/04/29 15:22:17.614, 0, 0, 5378, 81920, 116.81
2026/04/29 15:22:18.615, 76, 23, 5378, 81920, 127.49
2026/04/29 15:22:19.615, 34, 7, 5378, 81920, 304.84
2026/04/29 15:22:20.616, 0, 0, 5378, 81920, 116.81
2026/04/29 15:22:21.617, 0, 0, 5378, 81920, 116.81
2026/04/29 15:22:22.617, 34, 1, 5378, 81920, 116.81
2026/04/29 15:22:23.618, 43, 13, 5378, 81920, 135.83
2026/04/29 15:22:24.618, 76, 10, 5378, 81920, 117.26
2026/04/29 15:22:25.619, 31, 5, 5378, 81920, 287.70
2026/04/29 15:22:26.620, 50, 3, 5378, 81920, 117.14
2026/04/29 15:22:27.620, 10, 1, 5378, 81920, 117.41
2026/04/29 15:22:28.621, 86, 14, 5378, 81920, 119.48
2026/04/29 15:22:29.622, 39, 1, 5378, 81920, 222.13
2026/04/29 15:22:30.624, 14, 2, 5378, 81920, 187.15
2026/04/29 15:22:31.624, 30, 5, 5380, 81920, 117.74
2026/04/29 15:22:32.625, 46, 10, 5380, 81920, 273.77
2026/04/29 15:22:33.626, 47, 3, 5380, 81920, 304.84
2026/04/29 15:22:34.626, 33, 12, 5380, 81920, 252.70
2026/04/29 15:22:35.627, 48, 17, 5380, 81920, 313.44
2026/04/29 15:22:36.628, 77, 18, 5380, 81920, 133.43
2026/04/29 15:22:37.629, 20, 7, 5380, 81920, 316.98
2026/04/29 15:22:38.635, 84, 15, 5380, 81920, 133.43
2026/04/29 15:22:39.635, 71, 10, 5380, 81920, 138.17
2026/04/29 15:22:40.636, 54, 2, 5380, 81920, 118.46
2026/04/29 15:22:41.637, 51, 3, 5380, 81920, 136.10
2026/04/29 15:22:42.637, 53, 14, 5380, 81920, 134.63
2026/04/29 15:22:43.638, 66, 21, 5382, 81920, 167.54
2026/04/29 15:22:44.639, 89, 21, 5382, 81920, 139.69
2026/04/29 15:22:45.640, 16, 3, 5382, 81920, 220.70
2026/04/29 15:22:46.640, 44, 20, 5382, 81920, 136.70
2026/04/29 15:22:47.641, 86, 30, 5382, 81920, 126.62
2026/04/29 15:22:48.642, 72, 10, 5382, 81920, 123.08
2026/04/29 15:22:49.642, 29, 6, 5382, 81920, 117.53
2026/04/29 15:22:50.643, 50, 10, 5382, 81920, 234.96
2026/04/29 15:22:51.644, 61, 2, 5382, 81920, 196.43
2026/04/29 15:22:52.645, 83, 17, 5382, 81920, 156.85
2026/04/29 15:22:53.645, 45, 3, 5382, 81920, 313.45
2026/04/29 15:22:54.646, 58, 21, 5382, 81920, 297.44
2026/04/29 15:22:55.647, 12, 5, 5382, 81920, 138.49
2026/04/29 15:22:56.647, 58, 15, 5382, 81920, 127.95
2026/04/29 15:22:57.648, 83, 2, 5382, 81920, 257.76
2026/04/29 15:22:58.649, 61, 4, 5382, 81920, 250.91
2026/04/29 15:22:59.650, 37, 2, 5382, 81920, 117.53
2026/04/29 15:23:00.651, 43, 5, 5382, 81920, 317.31
2026/04/29 15:23:01.651, 25, 11, 5382, 81920, 136.10
2026/04/29 15:23:02.652, 86, 16, 5382, 81920, 154.78
2026/04/29 15:23:03.653, 64, 4, 5382, 81920, 129.29
2026/04/29 15:23:04.653, 73, 12, 5382, 81920, 117.74
2026/04/29 15:23:05.654, 1, 0, 5382, 81920, 314.64
2026/04/29 15:23:06.655, 53, 7, 5382, 81920, 150.05
2026/04/29 15:23:07.656, 50, 5, 5382, 81920, 143.51
2026/04/29 15:23:08.660, 69, 24, 5382, 81920, 119.48
2026/04/29 15:23:09.660, 70, 4, 5382, 81920, 253.56
2026/04/29 15:23:10.661, 85, 3, 5382, 81920, 128.69
2026/04/29 15:23:11.661, 61, 2, 5382, 81920, 139.97
2026/04/29 15:23:12.662, 48, 4, 5382, 81920, 124.08
2026/04/29 15:23:13.663, 43, 5, 5382, 81920, 141.76
2026/04/29 15:23:14.664, 67, 8, 5382, 81920, 171.13
2026/04/29 15:23:15.664, 91, 27, 5382, 81920, 118.93
2026/04/29 15:23:16.665, 45, 3, 5382, 81920, 224.52
2026/04/29 15:23:17.666, 44, 9, 5382, 81920, 152.12
2026/04/29 15:23:18.667, 38, 3, 5382, 81920, 330.57
2026/04/29 15:23:19.667, 42, 18, 5382, 81920, 135.23
2026/04/29 15:23:20.668, 86, 26, 5450, 81920, 136.56
2026/04/29 15:23:21.669, 84, 35, 5450, 81920, 135.69
2026/04/29 15:23:22.669, 82, 2, 5450, 81920, 117.74
2026/04/29 15:23:23.670, 86, 26, 5450, 81920, 119.21
2026/04/29 15:23:24.670, 49, 8, 5450, 81920, 118.34
