timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/29 11:27:39.491, 72, 9, 5374, 81920, 139.51
2026/04/29 11:27:40.492, 86, 14, 5374, 81920, 218.25
2026/04/29 11:27:41.492, 70, 7, 5374, 81920, 144.10
2026/04/29 11:27:42.493, 52, 9, 5374, 81920, 142.64
2026/04/29 11:27:43.494, 53, 8, 5374, 81920, 133.43
2026/04/29 11:27:44.494, 71, 10, 5374, 81920, 140.57
2026/04/29 11:27:45.495, 45, 12, 5374, 81920, 135.49
2026/04/29 11:27:46.496, 67, 10, 5374, 81920, 120.81
2026/04/29 11:27:47.497, 83, 15, 5374, 81920, 129.56
2026/04/29 11:27:48.497, 68, 8, 5374, 81920, 155.71
2026/04/29 11:27:49.498, 77, 10, 5374, 81920, 133.43
2026/04/29 11:27:50.499, 58, 8, 5374, 81920, 131.68
2026/04/29 11:27:51.499, 54, 8, 5374, 81920, 250.89
2026/04/29 11:27:52.500, 65, 14, 5374, 81920, 138.31
2026/04/29 11:27:53.501, 76, 11, 5374, 81920, 121.00
2026/04/29 11:27:54.502, 57, 12, 5374, 81920, 133.90
2026/04/29 11:27:55.502, 72, 8, 5374, 81920, 242.04
2026/04/29 11:27:56.561, 56, 2, 5374, 81920, 154.51
2026/04/29 11:27:57.562, 50, 4, 5374, 81920, 248.49
2026/04/29 11:27:58.563, 53, 12, 5374, 81920, 122.28
2026/04/29 11:27:59.564, 54, 9, 5374, 81920, 165.46
2026/04/29 11:28:00.565, 80, 16, 5374, 81920, 199.57
2026/04/29 11:28:01.566, 40, 2, 5374, 81920, 141.31
2026/04/29 11:28:02.567, 43, 2, 5374, 81920, 178.21
2026/04/29 11:28:03.567, 67, 9, 5374, 81920, 244.95
2026/04/29 11:28:04.568, 69, 9, 5374, 81920, 224.80
2026/04/29 11:28:05.569, 29, 1, 5374, 81920, 235.20
2026/04/29 11:28:06.569, 68, 11, 5374, 81920, 122.88
2026/04/29 11:28:07.570, 55, 9, 5374, 81920, 139.51
2026/04/29 11:28:08.571, 79, 11, 5374, 81920, 124.95
2026/04/29 11:28:09.572, 47, 2, 5374, 81920, 120.54
2026/04/29 11:28:10.573, 65, 8, 5374, 81920, 153.32
2026/04/29 11:28:11.573, 46, 4, 5374, 81920, 148.57
2026/04/29 11:28:12.574, 84, 8, 5374, 81920, 180.01
2026/04/29 11:28:13.575, 62, 7, 5374, 81920, 181.48
2026/04/29 11:28:14.576, 52, 14, 5374, 81920, 121.13
2026/04/29 11:28:15.576, 54, 10, 5374, 81920, 217.39
2026/04/29 11:28:16.577, 41, 8, 5374, 81920, 137.57
2026/04/29 11:28:17.578, 79, 11, 5374, 81920, 230.41
2026/04/29 11:28:18.579, 69, 10, 5374, 81920, 170.80
2026/04/29 11:28:19.579, 36, 7, 5374, 81920, 136.56
2026/04/29 11:28:20.580, 57, 2, 5374, 81920, 166.39
2026/04/29 11:28:21.581, 42, 8, 5374, 81920, 134.49
2026/04/29 11:28:22.581, 44, 10, 5374, 81920, 182.41
2026/04/29 11:28:23.582, 56, 13, 5374, 81920, 121.13
2026/04/29 11:28:24.583, 78, 7, 5374, 81920, 151.51
2026/04/29 11:28:25.583, 38, 3, 5374, 81920, 145.45
2026/04/29 11:28:26.588, 56, 5, 5374, 81920, 122.28
2026/04/29 11:28:27.588, 79, 10, 5374, 81920, 183.55
2026/04/29 11:28:28.589, 79, 11, 5374, 81920, 132.70
2026/04/29 11:28:29.590, 88, 15, 5374, 81920, 194.83
2026/04/29 11:28:30.591, 67, 11, 5374, 81920, 251.76
2026/04/29 11:28:31.591, 78, 7, 5374, 81920, 133.43
2026/04/29 11:28:32.592, 43, 8, 5374, 81920, 142.37
2026/04/29 11:28:33.592, 92, 10, 5374, 81920, 146.78
2026/04/29 11:28:34.593, 74, 11, 5374, 81920, 295.70
2026/04/29 11:28:35.594, 76, 7, 5374, 81920, 125.88
2026/04/29 11:28:36.594, 59, 4, 5374, 81920, 153.59
2026/04/29 11:28:37.595, 77, 7, 5374, 81920, 206.71
2026/04/29 11:28:38.596, 80, 16, 5374, 81920, 155.71
2026/04/29 11:28:39.597, 91, 16, 5374, 81920, 168.03
2026/04/29 11:28:40.597, 38, 6, 5374, 81920, 213.25
2026/04/29 11:28:41.598, 68, 9, 5374, 81920, 121.13
2026/04/29 11:28:42.600, 77, 5, 5374, 81920, 158.93
2026/04/29 11:28:43.601, 77, 13, 5374, 81920, 223.93
2026/04/29 11:28:44.601, 62, 11, 5374, 81920, 197.83
2026/04/29 11:28:45.602, 53, 5, 5374, 81920, 240.54
2026/04/29 11:28:46.603, 53, 1, 5374, 81920, 297.44
2026/04/29 11:28:47.604, 50, 5, 5374, 81920, 121.73
2026/04/29 11:28:48.605, 54, 10, 5374, 81920, 146.33
2026/04/29 11:28:49.606, 40, 4, 5374, 81920, 250.02
2026/04/29 11:28:50.607, 75, 13, 5374, 81920, 136.24
2026/04/29 11:28:51.608, 70, 10, 5374, 81920, 229.86
2026/04/29 11:28:52.608, 45, 8, 5374, 81920, 124.08
2026/04/29 11:28:53.610, 64, 8, 5374, 81920, 137.17
2026/04/29 11:28:54.611, 54, 7, 5374, 81920, 234.88
2026/04/29 11:28:55.612, 58, 8, 5374, 81920, 136.70
2026/04/29 11:28:56.631, 47, 3, 5374, 81920, 170.20
2026/04/29 11:28:57.632, 56, 6, 5374, 81920, 138.64
2026/04/29 11:28:58.632, 76, 15, 5374, 81920, 165.19
2026/04/29 11:28:59.633, 72, 14, 5374, 81920, 143.24
2026/04/29 11:29:00.634, 81, 14, 5374, 81920, 139.37
2026/04/29 11:29:01.635, 35, 6, 5374, 81920, 270.77
2026/04/29 11:29:02.636, 68, 10, 5374, 81920, 138.49
2026/04/29 11:29:03.637, 52, 5, 5374, 81920, 136.10
2026/04/29 11:29:04.637, 63, 6, 5374, 81920, 291.81
2026/04/29 11:29:05.638, 69, 11, 5374, 81920, 151.84
2026/04/29 11:29:06.639, 67, 6, 5374, 81920, 145.73
2026/04/29 11:29:07.639, 42, 3, 5374, 81920, 255.10
2026/04/29 11:29:08.640, 45, 7, 5374, 81920, 120.81
2026/04/29 11:29:09.641, 66, 15, 5374, 81920, 122.00
2026/04/29 11:29:10.641, 67, 7, 5374, 81920, 146.66
2026/04/29 11:29:11.642, 61, 7, 5374, 81920, 156.59
2026/04/29 11:29:12.643, 65, 8, 5374, 81920, 250.29
2026/04/29 11:29:13.644, 62, 12, 5374, 81920, 140.98
2026/04/29 11:29:14.645, 69, 13, 5374, 81920, 285.58
2026/04/29 11:29:15.648, 86, 19, 5374, 81920, 120.68
2026/04/29 11:29:16.649, 76, 7, 5374, 81920, 297.75
2026/04/29 11:29:17.649, 58, 14, 5374, 81920, 121.13
2026/04/29 11:29:18.650, 72, 14, 5374, 81920, 151.84
2026/04/29 11:29:19.651, 62, 5, 5374, 81920, 172.88
2026/04/29 11:29:20.652, 54, 11, 5374, 81920, 241.41
2026/04/29 11:29:21.653, 47, 8, 5374, 81920, 163.12
2026/04/29 11:29:22.653, 66, 7, 5374, 81920, 133.43
2026/04/29 11:29:23.654, 65, 7, 5374, 81920, 204.91
2026/04/29 11:29:24.655, 38, 8, 5374, 81920, 141.76
2026/04/29 11:29:25.655, 25, 1, 5374, 81920, 148.25
2026/04/29 11:29:26.657, 71, 13, 5374, 81920, 133.15
2026/04/29 11:29:27.658, 67, 6, 5374, 81920, 250.02
2026/04/29 11:29:28.659, 73, 9, 5374, 81920, 126.35
2026/04/29 11:29:29.659, 72, 12, 5374, 81920, 259.17
2026/04/29 11:29:30.660, 36, 7, 5374, 81920, 139.97
2026/04/29 11:29:31.661, 73, 13, 5374, 81920, 178.54
2026/04/29 11:29:32.661, 36, 5, 5374, 81920, 122.48
2026/04/29 11:29:33.662, 76, 14, 5374, 81920, 179.14
2026/04/29 11:29:34.663, 68, 14, 5374, 81920, 183.88
2026/04/29 11:29:35.664, 68, 18, 5374, 81920, 131.68
2026/04/29 11:29:36.664, 71, 10, 5374, 81920, 271.70
2026/04/29 11:29:37.665, 38, 2, 5374, 81920, 120.81
2026/04/29 11:29:38.666, 46, 11, 5374, 81920, 153.91
2026/04/29 11:29:39.667, 57, 11, 5374, 81920, 210.96
2026/04/29 11:29:40.668, 20, 4, 5374, 81920, 158.38
2026/04/29 11:29:41.668, 48, 9, 5374, 81920, 129.88
2026/04/29 11:29:42.669, 56, 5, 5374, 81920, 283.23
2026/04/29 11:29:43.670, 82, 11, 5374, 81920, 126.02
2026/04/29 11:29:44.670, 42, 7, 5374, 81920, 160.12
2026/04/29 11:29:45.671, 39, 7, 5374, 81920, 135.37
2026/04/29 11:29:46.671, 65, 7, 5374, 81920, 160.73
2026/04/29 11:29:47.672, 64, 6, 5374, 81920, 128.55
2026/04/29 11:29:48.673, 74, 14, 5374, 81920, 140.24
2026/04/29 11:29:49.673, 67, 7, 5374, 81920, 296.28
2026/04/29 11:29:50.674, 50, 4, 5374, 81920, 125.28
2026/04/29 11:29:51.675, 66, 11, 5374, 81920, 166.93
2026/04/29 11:29:52.676, 56, 9, 5374, 81920, 157.02
2026/04/29 11:29:53.676, 86, 11, 5374, 81920, 257.71
2026/04/29 11:29:54.677, 69, 13, 5374, 81920, 157.46
2026/04/29 11:29:55.678, 91, 14, 5374, 81920, 122.61
2026/04/29 11:29:56.680, 69, 14, 5374, 81920, 137.17
2026/04/29 11:29:57.681, 47, 2, 5374, 81920, 301.91
2026/04/29 11:29:58.682, 76, 14, 5374, 81920, 130.49
2026/04/29 11:29:59.682, 84, 16, 5374, 81920, 141.58
2026/04/29 11:30:00.683, 76, 13, 5374, 81920, 154.67
2026/04/29 11:30:01.684, 64, 8, 5374, 81920, 133.57
2026/04/29 11:30:02.685, 65, 4, 5374, 81920, 121.13
2026/04/29 11:30:04.184, 87, 17, 5374, 81920, 131.36
2026/04/29 11:30:05.185, 60, 10, 5374, 81920, 132.56
2026/04/29 11:30:06.186, 59, 7, 5374, 81920, 246.50
2026/04/29 11:30:07.187, 62, 12, 5794, 81920, 122.61
2026/04/29 11:30:08.202, 86, 10, 5794, 81920, 131.22
2026/04/29 11:30:09.203, 60, 8, 5374, 81920, 244.08
2026/04/29 11:30:10.203, 64, 14, 5374, 81920, 266.36
2026/04/29 11:30:11.204, 63, 8, 5374, 81920, 267.18
2026/04/29 11:30:12.205, 34, 4, 5374, 81920, 155.11
2026/04/29 11:30:13.206, 57, 7, 5374, 81920, 243.76
2026/04/29 11:30:14.207, 59, 5, 5374, 81920, 267.78
2026/04/29 11:30:15.208, 75, 12, 5374, 81920, 284.44
2026/04/29 11:30:16.209, 48, 7, 5374, 81920, 245.02
2026/04/29 11:30:17.210, 68, 7, 5374, 81920, 137.71
2026/04/29 11:30:18.210, 70, 10, 5374, 81920, 134.35
2026/04/29 11:30:19.211, 74, 12, 5374, 81920, 154.78
2026/04/29 11:30:20.212, 40, 8, 5374, 81920, 229.54
2026/04/29 11:30:21.213, 61, 7, 5374, 81920, 163.39
2026/04/29 11:30:22.214, 63, 15, 5374, 81920, 163.12
2026/04/29 11:30:23.214, 75, 11, 5374, 81920, 130.62
2026/04/29 11:30:24.215, 73, 11, 5374, 81920, 133.76
2026/04/29 11:30:25.216, 86, 15, 5374, 81920, 139.97
2026/04/29 11:30:26.217, 52, 2, 5374, 81920, 234.63
2026/04/29 11:30:27.248, 30, 5, 5374, 81920, 277.86
2026/04/29 11:30:28.249, 87, 16, 5374, 81920, 134.16
2026/04/29 11:30:29.249, 54, 11, 5374, 81920, 232.57
2026/04/29 11:30:30.253, 81, 10, 5374, 81920, 136.56
2026/04/29 11:30:31.254, 54, 8, 5374, 81920, 165.79
2026/04/29 11:30:32.255, 80, 10, 5374, 81920, 140.24
2026/04/29 11:30:33.255, 82, 11, 5374, 81920, 132.70
2026/04/29 11:30:34.256, 52, 7, 5374, 81920, 260.70
2026/04/29 11:30:35.257, 76, 8, 5374, 81920, 121.40
2026/04/29 11:30:36.258, 77, 12, 5374, 81920, 218.25
2026/04/29 11:30:37.258, 32, 1, 5374, 81920, 148.73
2026/04/29 11:30:38.259, 78, 10, 5374, 81920, 147.98
2026/04/29 11:30:39.260, 81, 14, 5374, 81920, 258.36
2026/04/29 11:30:40.260, 52, 6, 5374, 81920, 166.93
2026/04/29 11:30:41.261, 42, 5, 5374, 81920, 129.56
2026/04/29 11:30:42.262, 68, 12, 5374, 81920, 136.56
2026/04/29 11:30:43.262, 65, 12, 5374, 81920, 131.96
2026/04/29 11:30:44.263, 50, 12, 5374, 81920, 226.63
2026/04/29 11:30:45.264, 40, 6, 5374, 81920, 156.42
2026/04/29 11:30:46.264, 54, 11, 5374, 81920, 217.06
2026/04/29 11:30:47.265, 69, 11, 5374, 81920, 155.55
2026/04/29 11:30:48.266, 56, 13, 5374, 81920, 140.24
2026/04/29 11:30:49.267, 60, 6, 5374, 81920, 286.79
2026/04/29 11:30:50.268, 55, 6, 5374, 81920, 255.96
2026/04/29 11:30:51.268, 26, 6, 5374, 81920, 282.04
2026/04/29 11:30:52.269, 32, 5, 5374, 81920, 122.15
2026/04/29 11:30:53.270, 51, 11, 5374, 81920, 245.56
2026/04/29 11:30:54.271, 57, 10, 5374, 81920, 122.48
2026/04/29 11:30:55.271, 91, 12, 5374, 81920, 120.54
2026/04/29 11:30:56.272, 52, 6, 5374, 81920, 233.76
2026/04/29 11:30:57.280, 71, 8, 5374, 81920, 120.81
2026/04/29 11:30:58.280, 54, 7, 5374, 81920, 256.84
2026/04/29 11:30:59.281, 85, 16, 5374, 81920, 138.76
2026/04/29 11:31:00.282, 57, 7, 5374, 81920, 127.62
2026/04/29 11:31:01.282, 52, 4, 5374, 81920, 136.10
2026/04/29 11:31:02.283, 71, 13, 5374, 81920, 133.57
2026/04/29 11:31:03.283, 65, 8, 5374, 81920, 129.29
2026/04/29 11:31:04.284, 46, 9, 5374, 81920, 277.30
2026/04/29 11:31:05.284, 47, 6, 5374, 81920, 277.59
2026/04/29 11:31:06.285, 53, 10, 5374, 81920, 142.78
2026/04/29 11:31:07.286, 63, 8, 5374, 81920, 127.62
2026/04/29 11:31:08.286, 63, 9, 5374, 81920, 142.03
2026/04/29 11:31:09.287, 50, 10, 5374, 81920, 267.83
2026/04/29 11:31:10.288, 62, 11, 5374, 81920, 145.73
2026/04/29 11:31:11.288, 58, 11, 5374, 81920, 136.10
2026/04/29 11:31:12.289, 43, 10, 5374, 81920, 179.74
2026/04/29 11:31:13.290, 39, 7, 5374, 81920, 264.56
2026/04/29 11:31:14.291, 52, 11, 5374, 81920, 148.25
2026/04/29 11:31:15.291, 42, 8, 5374, 81920, 251.76
2026/04/29 11:31:16.292, 50, 8, 5374, 81920, 130.16
2026/04/29 11:31:17.293, 86, 17, 5374, 81920, 284.71
2026/04/29 11:31:18.293, 68, 9, 5374, 81920, 213.52
2026/04/29 11:31:19.294, 59, 6, 5374, 81920, 125.88
2026/04/29 11:31:20.295, 55, 9, 5374, 81920, 121.40
2026/04/29 11:31:21.295, 69, 8, 5374, 81920, 145.03
2026/04/29 11:31:22.296, 69, 7, 5374, 81920, 141.91
2026/04/29 11:31:23.297, 79, 11, 5376, 81920, 141.31
2026/04/29 11:31:24.297, 58, 7, 5376, 81920, 276.12
2026/04/29 11:31:25.298, 61, 7, 5376, 81920, 236.43
2026/04/29 11:31:26.299, 50, 9, 5376, 81920, 182.08
2026/04/29 11:31:27.343, 74, 17, 5376, 81920, 125.75
2026/04/29 11:31:28.344, 88, 10, 5376, 81920, 188.90
2026/04/29 11:31:29.345, 46, 7, 5376, 81920, 139.37
2026/04/29 11:31:30.346, 46, 10, 5376, 81920, 148.40
2026/04/29 11:31:31.346, 71, 11, 5376, 81920, 246.42
2026/04/29 11:31:32.347, 49, 12, 5376, 81920, 130.62
2026/04/29 11:31:33.348, 50, 9, 5376, 81920, 147.37
2026/04/29 11:31:34.349, 56, 4, 5376, 81920, 249.10
2026/04/29 11:31:35.349, 87, 15, 5376, 81920, 137.44
2026/04/29 11:31:36.350, 61, 9, 5376, 81920, 253.56
2026/04/29 11:31:37.351, 19, 5, 5376, 81920, 272.25
2026/04/29 11:31:38.352, 42, 9, 5376, 81920, 211.45
2026/04/29 11:31:39.353, 54, 4, 5376, 81920, 205.51
2026/04/29 11:31:40.353, 76, 15, 5376, 81920, 121.13
2026/04/29 11:31:41.356, 56, 12, 5376, 81920, 174.07
2026/04/29 11:31:42.356, 41, 6, 5376, 81920, 255.36
2026/04/29 11:31:43.357, 51, 7, 5376, 81920, 185.95
2026/04/29 11:31:44.358, 61, 11, 5376, 81920, 137.71
2026/04/29 11:31:45.359, 58, 8, 5376, 81920, 139.97
2026/04/29 11:31:46.359, 85, 12, 5376, 81920, 128.09
2026/04/29 11:31:47.360, 64, 10, 5376, 81920, 140.84
2026/04/29 11:31:48.361, 47, 7, 5376, 81920, 123.20
2026/04/29 11:31:49.361, 58, 7, 5376, 81920, 191.29
2026/04/29 11:31:50.362, 57, 4, 5376, 81920, 120.81
2026/04/29 11:31:51.363, 56, 7, 5376, 81920, 266.91
2026/04/29 11:31:52.364, 61, 8, 5376, 81920, 247.97
2026/04/29 11:31:53.364, 56, 5, 5376, 81920, 154.78
2026/04/29 11:31:54.365, 45, 11, 5376, 81920, 151.24
2026/04/29 11:31:55.366, 57, 12, 5376, 81920, 170.53
2026/04/29 11:31:56.367, 64, 13, 5376, 81920, 142.91
2026/04/29 11:31:57.370, 67, 8, 5376, 81920, 187.42
2026/04/29 11:31:58.371, 64, 6, 5376, 81920, 120.81
2026/04/29 11:31:59.372, 52, 6, 5376, 81920, 179.14
2026/04/29 11:32:00.373, 73, 14, 5376, 81920, 144.86
2026/04/29 11:32:01.373, 65, 8, 5376, 81920, 191.56
2026/04/29 11:32:02.374, 85, 19, 5376, 81920, 143.39
2026/04/29 11:32:03.375, 68, 7, 5376, 81920, 269.58
2026/04/29 11:32:04.375, 70, 15, 5376, 81920, 262.49
2026/04/29 11:32:05.376, 49, 4, 5376, 81920, 141.17
2026/04/29 11:32:06.376, 53, 4, 5376, 81920, 250.63
2026/04/29 11:32:07.377, 44, 5, 5376, 81920, 130.62
2026/04/29 11:32:08.378, 85, 12, 5376, 81920, 226.63
2026/04/29 11:32:09.379, 65, 7, 5376, 81920, 136.42
2026/04/29 11:32:10.380, 76, 17, 5376, 81920, 217.39
2026/04/29 11:32:11.380, 53, 8, 5376, 81920, 274.36
2026/04/29 11:32:12.381, 56, 11, 5376, 81920, 195.43
2026/04/29 11:32:13.382, 74, 14, 5376, 81920, 148.25
2026/04/29 11:32:14.383, 55, 8, 5376, 81920, 137.02
2026/04/29 11:32:15.383, 81, 11, 5376, 81920, 144.71
2026/04/29 11:32:16.384, 37, 5, 5376, 81920, 143.24
2026/04/29 11:32:17.385, 71, 6, 5376, 81920, 274.64
2026/04/29 11:32:18.385, 73, 10, 5376, 81920, 261.58
2026/04/29 11:32:19.386, 55, 6, 5376, 81920, 130.16
2026/04/29 11:32:20.386, 50, 10, 5376, 81920, 145.03
2026/04/29 11:32:21.387, 49, 8, 5376, 81920, 149.44
2026/04/29 11:32:22.388, 55, 7, 5376, 81920, 136.42
2026/04/29 11:32:23.389, 53, 9, 5376, 81920, 121.13
2026/04/29 11:32:24.389, 33, 7, 5376, 81920, 139.97
2026/04/29 11:32:25.390, 74, 20, 5376, 81920, 128.82
2026/04/29 11:32:26.391, 43, 7, 5376, 81920, 235.83
2026/04/29 11:32:27.392, 80, 12, 5376, 81920, 178.81
2026/04/29 11:32:28.393, 46, 4, 5376, 81920, 265.76
2026/04/29 11:32:29.394, 86, 12, 5376, 81920, 167.54
2026/04/29 11:32:30.394, 83, 14, 5376, 81920, 224.20
2026/04/29 11:32:31.395, 40, 3, 5376, 81920, 250.62
2026/04/29 11:32:32.395, 75, 10, 5376, 81920, 305.17
2026/04/29 11:32:33.396, 85, 13, 5376, 81920, 261.90
2026/04/29 11:32:34.397, 61, 13, 5376, 81920, 155.55
2026/04/29 11:32:35.397, 75, 13, 5376, 81920, 191.56
2026/04/29 11:32:36.398, 54, 5, 5376, 81920, 132.36
2026/04/29 11:32:37.399, 51, 9, 5376, 81920, 176.74
2026/04/29 11:32:38.399, 67, 4, 5376, 81920, 128.55
2026/04/29 11:32:39.400, 62, 7, 5376, 81920, 121.00
2026/04/29 11:32:40.401, 53, 8, 5376, 81920, 221.75
2026/04/29 11:32:41.401, 54, 9, 5376, 81920, 223.96
2026/04/29 11:32:42.402, 53, 6, 5376, 81920, 199.90
2026/04/29 11:32:43.403, 73, 10, 5376, 81920, 144.71
2026/04/29 11:32:44.404, 49, 9, 5376, 81920, 295.38
2026/04/29 11:32:45.405, 81, 12, 5376, 81920, 147.37
2026/04/29 11:32:46.405, 38, 4, 5376, 81920, 216.83
2026/04/29 11:32:47.406, 65, 6, 5376, 81920, 137.17
2026/04/29 11:32:48.407, 27, 1, 5376, 81920, 248.83
2026/04/29 11:32:49.408, 50, 6, 5376, 81920, 177.34
2026/04/29 11:32:50.409, 62, 11, 5376, 81920, 137.44
2026/04/29 11:32:51.409, 73, 12, 5376, 81920, 137.90
2026/04/29 11:32:52.410, 93, 12, 5376, 81920, 172.00
2026/04/29 11:32:53.411, 42, 3, 5376, 81920, 131.82
2026/04/29 11:32:54.412, 51, 8, 5376, 81920, 121.73
2026/04/29 11:32:55.412, 71, 9, 5376, 81920, 201.64
2026/04/29 11:32:56.413, 93, 13, 5376, 81920, 125.88
2026/04/29 11:32:57.438, 80, 11, 5376, 81920, 260.98
2026/04/29 11:32:58.441, 69, 9, 5376, 81920, 148.57
2026/04/29 11:32:59.442, 56, 11, 5376, 81920, 124.54
2026/04/29 11:33:00.443, 57, 8, 5376, 81920, 223.96
2026/04/29 11:33:01.444, 89, 17, 5376, 81920, 146.33
2026/04/29 11:33:02.446, 47, 10, 5376, 81920, 246.15
2026/04/29 11:33:03.447, 48, 4, 5376, 81920, 129.88
2026/04/29 11:33:04.447, 46, 6, 5376, 81920, 134.63
2026/04/29 11:33:05.448, 52, 6, 5376, 81920, 302.77
2026/04/29 11:33:06.449, 78, 11, 5376, 81920, 255.96
2026/04/29 11:33:07.449, 50, 7, 5376, 81920, 239.97
2026/04/29 11:33:08.450, 85, 15, 5376, 81920, 158.66
2026/04/29 11:33:09.451, 48, 7, 5376, 81920, 197.23
2026/04/29 11:33:10.451, 80, 6, 5376, 81920, 122.28
2026/04/29 11:33:11.452, 70, 10, 5376, 81920, 269.58
2026/04/29 11:33:12.453, 74, 17, 5376, 81920, 251.50
2026/04/29 11:33:13.454, 70, 13, 5376, 81920, 250.02
2026/04/29 11:33:14.454, 55, 11, 5376, 81920, 132.70
2026/04/29 11:33:15.455, 40, 1, 5376, 81920, 121.13
2026/04/29 11:33:16.456, 47, 11, 5376, 81920, 121.40
2026/04/29 11:33:17.456, 36, 4, 5376, 81920, 139.69
2026/04/29 11:33:18.457, 61, 10, 5376, 81920, 150.53
2026/04/29 11:33:19.458, 78, 20, 5376, 81920, 226.63
2026/04/29 11:33:20.458, 61, 9, 5376, 81920, 241.68
2026/04/29 11:33:21.459, 48, 6, 5376, 81920, 121.00
2026/04/29 11:33:22.460, 44, 11, 5376, 81920, 154.19
2026/04/29 11:33:23.461, 62, 9, 5376, 81920, 151.84
2026/04/29 11:33:24.462, 53, 9, 5376, 81920, 276.70
2026/04/29 11:33:25.463, 48, 10, 5376, 81920, 122.28
2026/04/29 11:33:26.464, 74, 11, 5376, 81920, 303.98
2026/04/29 11:33:27.470, 57, 6, 5376, 81920, 248.57
2026/04/29 11:33:28.471, 50, 2, 5376, 81920, 184.15
2026/04/29 11:33:29.471, 57, 11, 5376, 81920, 214.71
2026/04/29 11:33:30.472, 23, 3, 5376, 81920, 280.84
2026/04/29 11:33:31.473, 61, 15, 5376, 81920, 151.08
2026/04/29 11:33:32.474, 61, 5, 5376, 81920, 121.13
2026/04/29 11:33:33.475, 75, 12, 5376, 81920, 146.33
2026/04/29 11:33:34.475, 47, 8, 5376, 81920, 162.97
2026/04/29 11:33:35.476, 65, 7, 5376, 81920, 250.89
2026/04/29 11:33:36.477, 81, 11, 5376, 81920, 130.89
2026/04/29 11:33:37.478, 90, 10, 5376, 81920, 135.37
2026/04/29 11:33:38.478, 74, 9, 5376, 81920, 129.56
2026/04/29 11:33:39.479, 79, 12, 5376, 81920, 239.94
2026/04/29 11:33:40.480, 63, 15, 5376, 81920, 149.33
2026/04/29 11:33:41.480, 79, 10, 5376, 81920, 121.00
2026/04/29 11:33:42.482, 41, 6, 5376, 81920, 248.57
2026/04/29 11:33:43.482, 68, 7, 5376, 81920, 162.80
2026/04/29 11:33:44.483, 71, 7, 5376, 81920, 157.62
2026/04/29 11:33:45.484, 51, 14, 5376, 81920, 132.70
2026/04/29 11:33:46.485, 48, 6, 5376, 81920, 209.05
2026/04/29 11:33:47.486, 25, 3, 5376, 81920, 282.64
2026/04/29 11:33:48.487, 56, 10, 5376, 81920, 132.97
2026/04/29 11:33:49.487, 66, 12, 5376, 81920, 130.62
2026/04/29 11:33:50.488, 52, 14, 5376, 81920, 149.93
2026/04/29 11:33:51.489, 75, 13, 5376, 81920, 220.93
2026/04/29 11:33:52.490, 68, 10, 5376, 81920, 141.44
2026/04/29 11:33:53.490, 91, 20, 5376, 81920, 184.15
2026/04/29 11:33:54.491, 57, 5, 5376, 81920, 153.20
2026/04/29 11:33:55.492, 52, 9, 5376, 81920, 246.50
2026/04/29 11:33:56.493, 75, 12, 5376, 81920, 139.24
2026/04/29 11:33:57.494, 59, 9, 5376, 81920, 132.70
2026/04/29 11:33:58.495, 62, 7, 5376, 81920, 280.24
2026/04/29 11:33:59.496, 57, 8, 5376, 81920, 121.00
2026/04/29 11:34:00.497, 86, 13, 5376, 81920, 163.39
2026/04/29 11:34:01.498, 76, 13, 5376, 81920, 254.50
2026/04/29 11:34:02.498, 78, 7, 5376, 81920, 145.30
2026/04/29 11:34:03.499, 79, 11, 5376, 81920, 120.81
2026/04/29 11:34:04.500, 35, 1, 5376, 81920, 244.35
2026/04/29 11:34:05.500, 43, 8, 5376, 81920, 261.90
2026/04/29 11:34:06.501, 44, 2, 5376, 81920, 130.49
2026/04/29 11:34:07.502, 58, 7, 5376, 81920, 166.39
2026/04/29 11:34:08.502, 53, 12, 5376, 81920, 165.79
2026/04/29 11:34:09.503, 46, 11, 5376, 81920, 198.97
2026/04/29 11:34:10.504, 55, 11, 5376, 81920, 139.37
2026/04/29 11:34:11.505, 6, 0, 5376, 81920, 120.54
2026/04/29 11:34:12.505, 3, 0, 5376, 81920, 120.08
2026/04/29 11:34:13.506, 59, 3, 5376, 81920, 248.83
2026/04/29 11:34:14.507, 81, 14, 5376, 81920, 134.49
2026/04/29 11:34:15.507, 71, 8, 5376, 81920, 250.89
2026/04/29 11:34:16.508, 46, 8, 5376, 81920, 193.03
2026/04/29 11:34:17.509, 62, 7, 5376, 81920, 283.23
2026/04/29 11:34:18.510, 51, 8, 5376, 81920, 151.51
2026/04/29 11:34:19.510, 62, 9, 5376, 81920, 134.35
2026/04/29 11:34:20.568, 56, 11, 5376, 81920, 235.75
2026/04/29 11:34:21.568, 70, 8, 5376, 81920, 173.20
2026/04/29 11:34:22.569, 38, 2, 5376, 81920, 144.10
2026/04/29 11:34:23.570, 75, 14, 5376, 81920, 255.96
2026/04/29 11:34:24.570, 45, 11, 5376, 81920, 274.32
2026/04/29 11:34:25.571, 69, 9, 5376, 81920, 227.47
2026/04/29 11:34:26.572, 68, 11, 5376, 81920, 266.90
2026/04/29 11:34:27.576, 53, 14, 5376, 81920, 122.48
2026/04/29 11:34:28.577, 80, 12, 5376, 81920, 277.90
2026/04/29 11:34:29.578, 48, 12, 5376, 81920, 158.38
