Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777460769,100,gRPC,predict_prompt,74.800000,0.000000,630,690,720,740,860,930,1100,1100,1200,1200,1200,7372,0,460.0,448.1580460063074,49.60031807422638,1188.7221708893776,65.005832881172
1777460769,100,gRPC,predict_response,81.700000,0.000000,630,670,710,730,850,930,1100,1100,1200,1200,1200,7444,0,460.0,446.45094243466275,60.96427142620087,1187.890075147152,66.5965878559914
1777460769,100,,Aggregated,156.500000,0.000000,630,680,710,740,850,930,1100,1100,1200,1200,1200,14816,0,460.0,447.3003462906404,49.60031807422638,1188.7221708893776,65.80507559395248
1777460770,100,gRPC,predict_prompt,76.300000,0.000000,630,710,730,770,870,940,1100,1200,1200,1200,1200,7483,0,460.0,451.0863223437334,49.60031807422638,1188.7221708893776,65.00414272350662
1777460770,100,gRPC,predict_response,79.500000,0.000000,620,690,730,750,860,930,1100,1100,1200,1200,1200,7536,0,460.0,448.76272396941823,60.96427142620087,1187.890075147152,66.61889596602973
1777460770,100,,Aggregated,155.800000,0.000000,620,700,730,760,860,930,1100,1100,1200,1200,1200,15019,0,460.0,449.92042332590006,49.60031807422638,1188.7221708893776,65.81436846660897
1777460772,100,gRPC,predict_prompt,77.300000,0.000000,640,710,730,770,870,940,1100,1200,1200,1200,1200,7589,0,460.0,453.3741984500183,49.60031807422638,1188.7221708893776,65.04256160231914
1777460772,100,gRPC,predict_response,78.400000,0.000000,630,700,730,750,860,930,1100,1100,1200,1200,1200,7634,0,460.0,450.9443293916311,60.96427142620087,1187.890075147152,66.63230285564579
1777460772,100,,Aggregated,155.700000,0.000000,630,710,730,750,860,930,1100,1100,1200,1200,1200,15223,0,460.0,452.1556725095514,49.60031807422638,1188.7221708893776,65.83978190895355
1777460773,100,gRPC,predict_prompt,77.500000,0.000000,630,680,710,730,840,900,940,940,1000,1000,1000,7677,0,470.0,455.4600382355472,49.60031807422638,1188.7221708893776,65.08375667578481
1777460773,100,gRPC,predict_response,77.800000,0.000000,620,670,710,710,760,860,940,950,1000,1000,1000,7729,0,470.0,453.10645482818217,60.96427142620087,1187.890075147152,66.5911502134817
1777460773,100,,Aggregated,155.300000,0.000000,620,670,710,720,770,870,940,940,1000,1000,1000,15406,0,470.0,454.27927449703463,49.60031807422638,1188.7221708893776,65.83999740360899
1777460774,100,gRPC,predict_prompt,78.000000,0.000000,650,670,710,710,760,890,930,940,1000,1000,1000,7773,0,470.0,457.98084488437854,49.60031807422638,1188.7221708893776,65.0860671555384
1777460774,100,gRPC,predict_response,78.400000,0.000000,640,670,700,710,750,850,940,950,1000,1000,1000,7794,0,470.0,454.9511645590537,60.96427142620087,1187.890075147152,66.57480112907365
1777460774,100,,Aggregated,156.400000,0.000000,640,670,710,710,750,870,940,940,1000,1000,1000,15567,0,470.0,456.4639611909513,49.60031807422638,1188.7221708893776,65.83143829896576
1777460775,100,gRPC,predict_prompt,76.000000,0.000000,650,690,710,730,850,900,940,970,1000,1000,1000,7855,0,480.0,460.89019932085205,49.60031807422638,1188.7221708893776,65.09280712921706
1777460775,100,gRPC,predict_response,77.500000,0.000000,640,680,710,730,820,900,950,970,1000,1000,1000,7886,0,480.0,457.77624926756334,60.96427142620087,1187.890075147152,66.57887395384225
1777460775,100,,Aggregated,153.500000,0.000000,650,680,710,730,840,900,940,970,1000,1000,1000,15741,0,480.0,459.3301580197762,49.60031807422638,1188.7221708893776,65.83730385617179
1777460776,100,gRPC,predict_prompt,78.300000,0.000000,660,680,710,720,830,870,940,940,1000,1000,1000,7932,0,480.0,462.74084755629525,49.60031807422638,1188.7221708893776,65.0959404942007
1777460776,100,gRPC,predict_response,78.200000,0.000000,660,680,710,720,820,890,950,960,990,990,990,7971,0,480.0,459.8787061495279,60.96427142620087,1187.890075147152,66.58499560908292
1777460776,100,,Aggregated,156.500000,0.000000,660,680,710,720,820,870,940,960,990,1000,1000,15903,0,480.0,461.30626734166015,49.60031807422638,1188.7221708893776,65.84229390681004
1777460778,100,gRPC,predict_prompt,78.700000,0.000000,660,690,710,730,830,870,1000,1100,1100,1100,1100,8032,0,480.0,465.96907322346954,49.60031807422638,1188.7221708893776,65.0542828685259
1777460778,100,gRPC,predict_response,79.300000,0.000000,660,690,710,730,830,900,1100,1100,1100,1100,1100,8085,0,480.0,463.738606784472,60.96427142620087,1187.890075147152,66.58342609771181
1777460778,100,,Aggregated,158.000000,0.000000,660,690,710,730,830,870,1000,1100,1100,1100,1100,16117,0,480.0,464.8501726117369,49.60031807422638,1188.7221708893776,65.82136874108085
1777460779,100,gRPC,predict_prompt,76.000000,0.000000,650,670,700,710,820,870,1000,1100,1100,1100,1100,8115,0,490.0,467.40017655596495,49.60031807422638,1188.7221708893776,65.05656192236599
1777460779,100,gRPC,predict_response,74.700000,0.000000,650,680,700,710,830,900,1100,1100,1100,1100,1100,8171,0,480.0,465.4597655648103,60.96427142620087,1187.890075147152,66.61828417574348
1777460779,100,,Aggregated,150.700000,0.000000,650,670,700,710,830,890,1000,1100,1100,1100,1100,16286,0,480.0,466.4266349737026,49.60031807422638,1188.7221708893776,65.8401080682795
1777460780,100,gRPC,predict_prompt,75.300000,0.000000,650,670,700,720,830,900,1000,1100,1100,1100,1100,8226,0,490.0,469.86993989702734,49.60031807422638,1188.7221708893776,65.06406515925116
1777460780,100,gRPC,predict_response,76.400000,0.000000,650,680,710,740,850,920,1000,1100,1100,1100,1100,8260,0,490.0,467.53870101135954,60.96427142620087,1187.890075147152,66.61174334140436
1777460780,100,,Aggregated,151.700000,0.000000,650,680,700,720,840,910,1000,1100,1100,1100,1100,16486,0,490.0,468.7019165320136,49.60031807422638,1188.7221708893776,65.83950018197258
1777460781,100,gRPC,predict_prompt,77.000000,0.000000,660,680,710,750,840,900,1000,1100,1100,1100,1100,8319,0,490.0,472.1494325267493,49.60031807422638,1188.7221708893776,65.05890131025363
1777460781,100,gRPC,predict_response,75.300000,0.000000,660,680,720,760,870,920,1000,1100,1100,1100,1100,8336,0,490.0,469.2667243687611,60.96427142620087,1187.890075147152,66.58049424184262
