timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/29 13:17:14.393, 36, 1, 5378, 81920, 280.86
2026/04/29 13:17:15.393, 54, 19, 5378, 81920, 169.34
2026/04/29 13:17:16.394, 89, 14, 5378, 81920, 132.83
2026/04/29 13:17:17.395, 39, 4, 5378, 81920, 257.10
2026/04/29 13:17:18.396, 20, 1, 5378, 81920, 120.20
2026/04/29 13:17:19.396, 49, 7, 5378, 81920, 178.21
2026/04/29 13:17:20.579, 26, 7, 5378, 81920, 134.63
2026/04/29 13:17:21.579, 42, 3, 5378, 81920, 121.40
2026/04/29 13:17:22.580, 64, 11, 5378, 81920, 123.35
2026/04/29 13:17:23.581, 37, 7, 5378, 81920, 309.30
2026/04/29 13:17:24.582, 69, 20, 5378, 81920, 140.84
2026/04/29 13:17:25.582, 40, 13, 5378, 81920, 159.85
2026/04/29 13:17:26.583, 76, 16, 5378, 81920, 142.91
2026/04/29 13:17:27.584, 42, 11, 5378, 81920, 220.05
2026/04/29 13:17:28.585, 54, 10, 5378, 81920, 148.25
2026/04/29 13:17:29.586, 45, 1, 5378, 81920, 293.03
2026/04/29 13:17:30.586, 60, 5, 5378, 81920, 124.95
2026/04/29 13:17:31.592, 81, 17, 5378, 81920, 121.40
2026/04/29 13:17:32.593, 50, 1, 5378, 81920, 296.57
2026/04/29 13:17:33.594, 80, 4, 5378, 81920, 213.52
2026/04/29 13:17:34.685, 49, 2, 5378, 81920, 124.35
2026/04/29 13:17:35.686, 34, 2, 5378, 81920, 122.88
2026/04/29 13:17:36.686, 52, 9, 5378, 81920, 306.04
2026/04/29 13:17:37.687, 77, 20, 5378, 81920, 121.73
2026/04/29 13:17:38.688, 48, 9, 5378, 81920, 137.57
2026/04/29 13:17:39.688, 66, 22, 5378, 81920, 140.71
2026/04/29 13:17:40.689, 78, 23, 5378, 81920, 126.48
2026/04/29 13:17:41.690, 36, 3, 5378, 81920, 328.57
2026/04/29 13:17:42.690, 94, 27, 5378, 81920, 133.57
2026/04/29 13:17:43.691, 59, 3, 5378, 81920, 139.24
2026/04/29 13:17:44.692, 31, 2, 5378, 81920, 133.57
2026/04/29 13:17:45.692, 57, 10, 5378, 81920, 184.75
2026/04/29 13:17:46.693, 13, 0, 5378, 81920, 176.47
2026/04/29 13:17:47.694, 47, 5, 5378, 81920, 250.89
2026/04/29 13:17:48.695, 95, 14, 5378, 81920, 135.49
2026/04/29 13:17:49.695, 87, 9, 5378, 81920, 136.42
2026/04/29 13:17:50.696, 86, 15, 5378, 81920, 134.03
2026/04/29 13:17:51.697, 51, 4, 5378, 81920, 120.08
2026/04/29 13:17:52.698, 54, 16, 5378, 81920, 145.30
2026/04/29 13:17:53.698, 31, 6, 5378, 81920, 265.44
2026/04/29 13:17:54.700, 61, 11, 5378, 81920, 263.97
2026/04/29 13:17:55.701, 53, 13, 5378, 81920, 140.11
2026/04/29 13:17:56.702, 46, 12, 5378, 81920, 133.43
2026/04/29 13:17:57.702, 33, 9, 5378, 81920, 140.24
2026/04/29 13:17:58.703, 51, 15, 5378, 81920, 276.70
2026/04/29 13:17:59.704, 85, 21, 5378, 81920, 141.58
2026/04/29 13:18:00.705, 91, 16, 5378, 81920, 132.97
2026/04/29 13:18:01.757, 43, 3, 5378, 81920, 127.95
2026/04/29 13:18:02.757, 36, 4, 5378, 81920, 296.28
2026/04/29 13:18:03.758, 48, 21, 5378, 81920, 139.97
2026/04/29 13:18:04.759, 29, 10, 5378, 81920, 295.97
2026/04/29 13:18:05.760, 35, 14, 5378, 81920, 140.11
2026/04/29 13:18:06.760, 61, 5, 5378, 81920, 259.50
2026/04/29 13:18:07.761, 25, 2, 5378, 81920, 193.63
2026/04/29 13:18:08.762, 76, 17, 5378, 81920, 307.51
2026/04/29 13:18:09.763, 79, 20, 5378, 81920, 145.30
2026/04/29 13:18:10.763, 71, 12, 5378, 81920, 187.15
2026/04/29 13:18:11.764, 65, 5, 5378, 81920, 135.04
2026/04/29 13:18:12.764, 88, 12, 5378, 81920, 141.44
2026/04/29 13:18:13.765, 51, 2, 5378, 81920, 169.06
2026/04/29 13:18:14.766, 25, 4, 5378, 81920, 132.83
2026/04/29 13:18:15.766, 19, 1, 5378, 81920, 147.71
2026/04/29 13:18:16.767, 46, 10, 5378, 81920, 135.97
2026/04/29 13:18:17.768, 77, 34, 5378, 81920, 122.00
2026/04/29 13:18:18.769, 68, 4, 5378, 81920, 120.81
2026/04/29 13:18:19.769, 36, 2, 5378, 81920, 147.10
2026/04/29 13:18:20.770, 47, 4, 5378, 81920, 214.17
2026/04/29 13:18:21.771, 27, 12, 5378, 81920, 139.97
2026/04/29 13:18:22.771, 87, 11, 5378, 81920, 194.23
2026/04/29 13:18:23.772, 44, 6, 5378, 81920, 304.24
2026/04/29 13:18:24.773, 32, 2, 5378, 81920, 226.27
2026/04/29 13:18:25.774, 20, 1, 5378, 81920, 144.44
2026/04/29 13:18:26.774, 69, 19, 5378, 81920, 238.74
2026/04/29 13:18:27.775, 34, 3, 5378, 81920, 274.64
2026/04/29 13:18:28.776, 68, 24, 5378, 81920, 147.86
2026/04/29 13:18:29.777, 51, 6, 5378, 81920, 137.71
2026/04/29 13:18:30.779, 39, 1, 5378, 81920, 147.53
2026/04/29 13:18:31.784, 43, 3, 5378, 81920, 124.95
2026/04/29 13:18:32.784, 86, 11, 5378, 81920, 140.98
2026/04/29 13:18:33.785, 22, 6, 5378, 81920, 255.10
2026/04/29 13:18:34.786, 38, 9, 5378, 81920, 133.29
2026/04/29 13:18:35.787, 60, 23, 5378, 81920, 247.70
2026/04/29 13:18:36.788, 85, 17, 5378, 81920, 138.91
2026/04/29 13:18:37.789, 83, 4, 5378, 81920, 159.85
2026/04/29 13:18:38.789, 40, 4, 5378, 81920, 136.10
2026/04/29 13:18:39.790, 55, 2, 5378, 81920, 174.67
2026/04/29 13:18:40.791, 36, 13, 5378, 81920, 277.57
2026/04/29 13:18:41.792, 59, 4, 5378, 81920, 121.61
2026/04/29 13:18:42.793, 66, 11, 5378, 81920, 135.83
2026/04/29 13:18:43.794, 68, 10, 5378, 81920, 155.55
2026/04/29 13:18:44.795, 37, 1, 5378, 81920, 121.00
2026/04/29 13:18:45.796, 53, 19, 5378, 81920, 318.18
2026/04/29 13:18:46.797, 53, 6, 5378, 81920, 123.35
2026/04/29 13:18:47.798, 54, 19, 5378, 81920, 325.58
2026/04/29 13:18:48.799, 95, 29, 5378, 81920, 160.73
2026/04/29 13:18:49.799, 63, 13, 5378, 81920, 130.02
2026/04/29 13:18:50.800, 27, 2, 5378, 81920, 288.57
2026/04/29 13:18:51.801, 76, 9, 5378, 81920, 143.98
2026/04/29 13:18:52.802, 30, 1, 5378, 81920, 225.76
2026/04/29 13:18:53.802, 35, 2, 5378, 81920, 145.90
2026/04/29 13:18:54.803, 37, 3, 5378, 81920, 120.20
2026/04/29 13:18:55.804, 46, 18, 5378, 81920, 152.71
2026/04/29 13:18:56.805, 63, 27, 5378, 81920, 141.76
2026/04/29 13:18:57.806, 64, 2, 5378, 81920, 154.78
2026/04/29 13:18:58.806, 48, 4, 5378, 81920, 224.20
2026/04/29 13:18:59.807, 34, 12, 5378, 81920, 156.59
2026/04/29 13:19:00.808, 71, 8, 5378, 81920, 123.81
2026/04/29 13:19:01.847, 36, 7, 5378, 81920, 193.96
2026/04/29 13:19:02.848, 78, 13, 5378, 81920, 262.17
2026/04/29 13:19:03.848, 43, 8, 5378, 81920, 130.02
2026/04/29 13:19:04.849, 40, 4, 5378, 81920, 243.76
2026/04/29 13:19:05.850, 66, 14, 5378, 81920, 143.51
2026/04/29 13:19:06.851, 89, 14, 5378, 81920, 125.55
2026/04/29 13:19:07.852, 74, 11, 5378, 81920, 133.57
2026/04/29 13:19:08.852, 41, 13, 5378, 81920, 143.83
2026/04/29 13:19:09.853, 40, 6, 5378, 81920, 137.57
2026/04/29 13:19:10.854, 8, 0, 5378, 81920, 120.08
2026/04/29 13:19:11.855, 63, 2, 5378, 81920, 122.88
2026/04/29 13:19:12.855, 45, 8, 5378, 81920, 190.69
2026/04/29 13:19:13.856, 17, 0, 5378, 81920, 119.93
2026/04/29 13:19:14.857, 81, 14, 5378, 81920, 138.04
2026/04/29 13:19:15.858, 92, 16, 5378, 81920, 143.39
2026/04/29 13:19:16.859, 38, 9, 5378, 81920, 295.70
2026/04/29 13:19:17.859, 30, 10, 5378, 81920, 130.30
2026/04/29 13:19:18.860, 41, 11, 5378, 81920, 135.97
2026/04/29 13:19:19.861, 79, 36, 5378, 81920, 325.91
2026/04/29 13:19:20.861, 42, 17, 5378, 81920, 292.11
2026/04/29 13:19:21.862, 35, 7, 5378, 81920, 122.00
2026/04/29 13:19:22.883, 25, 1, 5378, 81920, 292.11
2026/04/29 13:19:23.884, 47, 8, 5378, 81920, 120.20
2026/04/29 13:19:24.884, 59, 11, 5378, 81920, 348.43
2026/04/29 13:19:25.885, 56, 7, 5378, 81920, 136.10
2026/04/29 13:19:26.886, 22, 9, 5378, 81920, 177.94
2026/04/29 13:19:27.886, 71, 18, 5378, 81920, 130.76
2026/04/29 13:19:28.890, 29, 5, 5378, 81920, 190.29
2026/04/29 13:19:29.891, 52, 18, 5378, 81920, 296.24
2026/04/29 13:19:30.892, 93, 23, 5378, 81920, 162.69
2026/04/29 13:19:31.898, 58, 11, 5378, 81920, 120.41
2026/04/29 13:19:32.899, 73, 9, 5378, 81920, 132.09
2026/04/29 13:19:33.900, 46, 10, 5378, 81920, 129.42
2026/04/29 13:19:34.901, 80, 9, 5378, 81920, 171.40
2026/04/29 13:19:35.902, 22, 3, 5378, 81920, 147.37
2026/04/29 13:19:36.903, 87, 7, 5378, 81920, 132.09
2026/04/29 13:19:37.903, 53, 8, 5378, 81920, 261.57
2026/04/29 13:19:38.904, 35, 2, 5378, 81920, 182.27
2026/04/29 13:19:39.905, 90, 23, 5378, 81920, 120.54
2026/04/29 13:19:40.905, 65, 8, 5378, 81920, 120.20
2026/04/29 13:19:41.906, 69, 8, 5378, 81920, 284.13
2026/04/29 13:19:42.907, 68, 14, 5378, 81920, 167.10
2026/04/29 13:19:43.908, 55, 11, 5378, 81920, 257.43
2026/04/29 13:19:44.909, 35, 8, 5378, 81920, 135.97
2026/04/29 13:19:45.910, 93, 31, 5378, 81920, 124.35
2026/04/29 13:19:46.911, 59, 4, 5378, 81920, 120.08
2026/04/29 13:19:47.911, 45, 5, 5378, 81920, 285.90
2026/04/29 13:19:48.912, 43, 5, 5378, 81920, 121.61
2026/04/29 13:19:49.913, 65, 28, 5378, 81920, 139.10
2026/04/29 13:19:50.914, 54, 2, 5378, 81920, 152.00
2026/04/29 13:19:51.914, 53, 2, 5378, 81920, 239.94
2026/04/29 13:19:52.915, 37, 5, 5378, 81920, 119.93
2026/04/29 13:19:53.916, 60, 17, 5378, 81920, 236.43
2026/04/29 13:19:54.917, 39, 13, 5378, 81920, 139.51
2026/04/29 13:19:55.917, 50, 7, 5378, 81920, 221.85
2026/04/29 13:19:56.918, 29, 8, 5378, 81920, 143.39
2026/04/29 13:19:57.919, 77, 10, 5378, 81920, 150.64
2026/04/29 13:19:58.920, 57, 10, 5378, 81920, 124.67
2026/04/29 13:19:59.921, 39, 14, 5378, 81920, 142.03
2026/04/29 13:20:00.922, 64, 13, 5378, 81920, 295.38
2026/04/29 13:20:01.946, 79, 17, 5378, 81920, 324.98
2026/04/29 13:20:02.947, 43, 16, 5378, 81920, 141.44
2026/04/29 13:20:03.955, 66, 6, 5378, 81920, 133.15
2026/04/29 13:20:05.289, 82, 15, 5378, 81920, 145.45
2026/04/29 13:20:06.300, 76, 18, 5798, 81920, 302.50
2026/04/29 13:20:07.330, 45, 7, 5798, 81920, 302.18
2026/04/29 13:20:08.341, 93, 22, 5378, 81920, 132.70
2026/04/29 13:20:09.461, 46, 8, 5378, 81920, 135.97
2026/04/29 13:20:10.462, 40, 4, 5378, 81920, 182.68
2026/04/29 13:20:11.463, 58, 15, 5378, 81920, 173.20
2026/04/29 13:20:12.664, 26, 11, 5378, 81920, 314.91
2026/04/29 13:20:13.665, 72, 13, 5378, 81920, 133.57
2026/04/29 13:20:14.666, 86, 4, 5378, 81920, 141.58
2026/04/29 13:20:15.667, 48, 3, 5378, 81920, 129.69
2026/04/29 13:20:16.667, 55, 10, 5378, 81920, 188.62
2026/04/29 13:20:17.668, 68, 16, 5378, 81920, 162.80
2026/04/29 13:20:18.669, 34, 6, 5378, 81920, 212.05
2026/04/29 13:20:19.786, 52, 2, 5378, 81920, 163.12
2026/04/29 13:20:20.787, 34, 10, 5378, 81920, 121.73
2026/04/29 13:20:21.788, 80, 12, 5378, 81920, 145.58
2026/04/29 13:20:22.788, 62, 10, 5378, 81920, 265.76
2026/04/29 13:20:23.789, 43, 14, 5378, 81920, 176.14
2026/04/29 13:20:24.790, 74, 11, 5378, 81920, 148.85
2026/04/29 13:20:25.790, 81, 14, 5378, 81920, 140.71
2026/04/29 13:20:26.795, 60, 15, 5378, 81920, 119.93
2026/04/29 13:20:27.796, 26, 1, 5378, 81920, 140.57
2026/04/29 13:20:28.796, 79, 10, 5378, 81920, 143.05
2026/04/29 13:20:29.797, 73, 9, 5378, 81920, 317.90
2026/04/29 13:20:30.798, 27, 6, 5378, 81920, 163.39
2026/04/29 13:20:31.799, 69, 26, 5378, 81920, 144.71
2026/04/29 13:20:32.861, 85, 9, 5378, 81920, 137.02
2026/04/29 13:20:33.862, 50, 1, 5378, 81920, 131.50
2026/04/29 13:20:34.863, 42, 10, 5378, 81920, 218.86
2026/04/29 13:20:35.863, 15, 4, 5378, 81920, 143.83
2026/04/29 13:20:36.864, 35, 7, 5378, 81920, 258.03
2026/04/29 13:20:37.865, 32, 4, 5378, 81920, 306.35
2026/04/29 13:20:38.865, 73, 29, 5378, 81920, 134.49
2026/04/29 13:20:39.866, 66, 4, 5378, 81920, 189.02
2026/04/29 13:20:40.866, 38, 8, 5378, 81920, 121.40
2026/04/29 13:20:41.867, 25, 5, 5378, 81920, 259.23
2026/04/29 13:20:42.868, 64, 12, 5378, 81920, 122.28
2026/04/29 13:20:43.868, 51, 8, 5378, 81920, 134.16
2026/04/29 13:20:44.869, 26, 1, 5378, 81920, 322.04
2026/04/29 13:20:45.870, 87, 15, 5378, 81920, 192.49
2026/04/29 13:20:46.871, 85, 17, 5378, 81920, 128.69
2026/04/29 13:20:47.871, 55, 12, 5378, 81920, 266.36
2026/04/29 13:20:48.872, 89, 13, 5378, 81920, 126.75
2026/04/29 13:20:49.873, 81, 12, 5378, 81920, 130.76
2026/04/29 13:20:50.874, 45, 5, 5378, 81920, 214.12
2026/04/29 13:20:51.874, 82, 4, 5378, 81920, 120.41
2026/04/29 13:20:52.875, 32, 8, 5378, 81920, 139.37
2026/04/29 13:20:53.876, 57, 3, 5378, 81920, 119.93
2026/04/29 13:20:54.876, 3, 0, 5378, 81920, 313.77
2026/04/29 13:20:55.877, 82, 18, 5378, 81920, 186.22
2026/04/29 13:20:56.878, 59, 6, 5378, 81920, 132.70
2026/04/29 13:20:57.878, 45, 5, 5378, 81920, 124.95
2026/04/29 13:20:58.879, 40, 4, 5378, 81920, 285.03
2026/04/29 13:20:59.879, 79, 31, 5378, 81920, 138.76
2026/04/29 13:21:00.880, 60, 12, 5378, 81920, 121.73
2026/04/29 13:21:01.881, 44, 16, 5378, 81920, 218.96
2026/04/29 13:21:02.884, 54, 13, 5378, 81920, 139.37
2026/04/29 13:21:03.885, 82, 10, 5378, 81920, 120.20
2026/04/29 13:21:04.886, 18, 4, 5378, 81920, 278.19
2026/04/29 13:21:05.886, 28, 7, 5378, 81920, 303.70
2026/04/29 13:21:06.887, 71, 7, 5378, 81920, 121.61
2026/04/29 13:21:07.888, 42, 5, 5378, 81920, 120.20
2026/04/29 13:21:08.889, 76, 24, 5378, 81920, 137.02
2026/04/29 13:21:09.889, 85, 36, 5378, 81920, 141.44
2026/04/29 13:21:10.890, 38, 17, 5378, 81920, 136.42
2026/04/29 13:21:11.891, 27, 11, 5378, 81920, 137.17
2026/04/29 13:21:12.891, 31, 1, 5378, 81920, 138.17
2026/04/29 13:21:13.892, 62, 15, 5378, 81920, 123.20
2026/04/29 13:21:14.893, 37, 10, 5378, 81920, 127.49
2026/04/29 13:21:15.894, 47, 4, 5378, 81920, 268.39
2026/04/29 13:21:16.895, 55, 19, 5378, 81920, 301.30
2026/04/29 13:21:17.895, 30, 2, 5378, 81920, 155.11
2026/04/29 13:21:18.896, 63, 20, 5378, 81920, 202.24
2026/04/29 13:21:19.897, 95, 25, 5378, 81920, 125.55
2026/04/29 13:21:20.897, 50, 2, 5378, 81920, 188.62
2026/04/29 13:21:21.898, 41, 10, 5378, 81920, 120.08
2026/04/29 13:21:22.899, 60, 7, 5378, 81920, 327.64
2026/04/29 13:21:23.899, 15, 4, 5378, 81920, 147.10
2026/04/29 13:21:24.900, 83, 12, 5378, 81920, 195.15
2026/04/29 13:21:25.901, 80, 13, 5378, 81920, 126.15
2026/04/29 13:21:26.902, 33, 10, 5378, 81920, 148.40
2026/04/29 13:21:27.902, 82, 9, 5378, 81920, 146.51
2026/04/29 13:21:28.903, 63, 3, 5378, 81920, 138.31
2026/04/29 13:21:29.904, 67, 7, 5378, 81920, 170.53
2026/04/29 13:21:30.904, 47, 19, 5378, 81920, 141.31
2026/04/29 13:21:31.905, 60, 6, 5378, 81920, 276.12
2026/04/29 13:21:32.983, 53, 12, 5378, 81920, 149.44
2026/04/29 13:21:33.984, 16, 2, 5378, 81920, 119.93
2026/04/29 13:21:34.985, 29, 9, 5378, 81920, 308.71
2026/04/29 13:21:35.986, 12, 2, 5378, 81920, 279.39
2026/04/29 13:21:36.986, 41, 9, 5378, 81920, 129.69
2026/04/29 13:21:37.987, 64, 7, 5378, 81920, 146.93
2026/04/29 13:21:38.988, 76, 11, 5378, 81920, 129.02
2026/04/29 13:21:39.989, 30, 4, 5378, 81920, 229.86
2026/04/29 13:21:40.989, 88, 20, 5378, 81920, 139.69
2026/04/29 13:21:41.990, 74, 22, 5378, 81920, 153.59
2026/04/29 13:21:42.991, 69, 15, 5378, 81920, 157.46
2026/04/29 13:21:43.991, 20, 3, 5378, 81920, 119.93
2026/04/29 13:21:44.992, 29, 2, 5378, 81920, 119.93
2026/04/29 13:21:45.993, 57, 15, 5378, 81920, 186.22
2026/04/29 13:21:46.994, 92, 31, 5378, 81920, 140.98
2026/04/29 13:21:47.994, 56, 5, 5378, 81920, 144.44
2026/04/29 13:21:49.160, 59, 8, 5378, 81920, 242.01
2026/04/29 13:21:50.161, 47, 6, 5378, 81920, 246.42
2026/04/29 13:21:51.162, 35, 12, 5378, 81920, 195.43
2026/04/29 13:21:52.163, 89, 14, 5378, 81920, 147.98
2026/04/29 13:21:53.163, 38, 12, 5378, 81920, 132.09
2026/04/29 13:21:54.164, 27, 4, 5378, 81920, 136.24
2026/04/29 13:21:55.165, 70, 20, 5378, 81920, 130.89
2026/04/29 13:21:56.166, 55, 15, 5378, 81920, 132.70
2026/04/29 13:21:57.167, 90, 15, 5378, 81920, 119.93
2026/04/29 13:21:58.167, 65, 20, 5378, 81920, 136.42
2026/04/29 13:21:59.168, 66, 15, 5378, 81920, 131.36
2026/04/29 13:22:00.169, 43, 3, 5378, 81920, 293.03
2026/04/29 13:22:01.169, 50, 12, 5378, 81920, 245.88
2026/04/29 13:22:02.170, 40, 14, 5378, 81920, 142.37
2026/04/29 13:22:03.181, 97, 20, 5378, 81920, 132.56
2026/04/29 13:22:04.182, 62, 4, 5378, 81920, 201.64
2026/04/29 13:22:05.183, 37, 10, 5378, 81920, 266.36
2026/04/29 13:22:06.184, 73, 28, 5378, 81920, 138.49
2026/04/29 13:22:07.184, 58, 3, 5378, 81920, 150.37
2026/04/29 13:22:08.185, 38, 4, 5378, 81920, 146.66
2026/04/29 13:22:09.186, 49, 5, 5378, 81920, 173.20
2026/04/29 13:22:10.187, 42, 14, 5378, 81920, 305.17
2026/04/29 13:22:11.187, 59, 3, 5378, 81920, 201.04
2026/04/29 13:22:12.188, 21, 8, 5378, 81920, 175.87
2026/04/29 13:22:13.189, 65, 13, 5378, 81920, 181.39
2026/04/29 13:22:14.190, 76, 2, 5378, 81920, 124.67
2026/04/29 13:22:15.190, 87, 14, 5378, 81920, 226.59
2026/04/29 13:22:16.191, 46, 5, 5378, 81920, 294.77
2026/04/29 13:22:17.192, 40, 6, 5378, 81920, 154.19
2026/04/29 13:22:18.193, 20, 6, 5378, 81920, 294.50
2026/04/29 13:22:19.193, 31, 1, 5378, 81920, 119.93
2026/04/29 13:22:20.194, 78, 12, 5378, 81920, 129.02
2026/04/29 13:22:21.195, 66, 23, 5378, 81920, 205.84
2026/04/29 13:22:22.196, 82, 8, 5378, 81920, 194.56
2026/04/29 13:22:23.197, 88, 5, 5378, 81920, 141.17
2026/04/29 13:22:24.197, 41, 4, 5378, 81920, 163.72
2026/04/29 13:22:25.198, 25, 1, 5378, 81920, 119.61
2026/04/29 13:22:26.199, 37, 11, 5378, 81920, 144.44
2026/04/29 13:22:27.200, 60, 8, 5378, 81920, 123.81
2026/04/29 13:22:28.200, 28, 11, 5378, 81920, 119.61
2026/04/29 13:22:29.201, 92, 17, 5378, 81920, 167.86
2026/04/29 13:22:30.202, 51, 3, 5378, 81920, 123.81
2026/04/29 13:22:31.203, 28, 1, 5378, 81920, 120.81
2026/04/29 13:22:32.203, 46, 13, 5378, 81920, 183.55
2026/04/29 13:22:33.278, 58, 19, 5378, 81920, 135.37
2026/04/29 13:22:34.279, 82, 6, 5378, 81920, 160.73
2026/04/29 13:22:35.279, 16, 4, 5378, 81920, 130.62
2026/04/29 13:22:36.280, 64, 5, 5378, 81920, 313.17
2026/04/29 13:22:37.281, 62, 16, 5378, 81920, 293.03
2026/04/29 13:22:38.281, 36, 12, 5378, 81920, 129.15
2026/04/29 13:22:39.282, 83, 13, 5378, 81920, 196.90
2026/04/29 13:22:40.283, 80, 18, 5378, 81920, 200.49
2026/04/29 13:22:41.284, 41, 3, 5378, 81920, 119.93
2026/04/29 13:22:42.284, 11, 0, 5378, 81920, 288.84
2026/04/29 13:22:43.285, 41, 9, 5378, 81920, 144.10
2026/04/29 13:22:44.286, 52, 11, 5378, 81920, 144.86
2026/04/29 13:22:45.286, 88, 25, 5378, 81920, 121.73
2026/04/29 13:22:46.287, 79, 26, 5378, 81920, 119.81
2026/04/29 13:22:47.288, 86, 6, 5378, 81920, 128.42
2026/04/29 13:22:48.288, 53, 7, 5378, 81920, 160.73
2026/04/29 13:22:49.289, 59, 14, 5378, 81920, 295.08
2026/04/29 13:22:50.290, 66, 19, 5378, 81920, 150.37
2026/04/29 13:22:51.291, 53, 5, 5378, 81920, 275.23
2026/04/29 13:22:52.291, 46, 1, 5378, 81920, 229.54
2026/04/29 13:22:53.293, 90, 18, 5378, 81920, 120.20
2026/04/29 13:22:54.294, 77, 2, 5378, 81920, 133.43
2026/04/29 13:22:55.295, 58, 9, 5378, 81920, 278.19
2026/04/29 13:22:56.295, 60, 19, 5378, 81920, 142.37
2026/04/29 13:22:57.296, 87, 10, 5378, 81920, 157.46
2026/04/29 13:22:58.297, 55, 2, 5378, 81920, 261.30
2026/04/29 13:22:59.298, 63, 10, 5378, 81920, 120.20
2026/04/29 13:23:00.298, 45, 16, 5378, 81920, 141.91
2026/04/29 13:23:01.299, 54, 14, 5378, 81920, 121.40
2026/04/29 13:23:02.300, 38, 5, 5378, 81920, 131.22
2026/04/29 13:23:03.345, 34, 2, 5378, 81920, 290.94
2026/04/29 13:23:04.346, 57, 14, 5378, 81920, 140.84
2026/04/29 13:23:05.347, 42, 3, 5378, 81920, 136.84
2026/04/29 13:23:06.348, 62, 12, 5378, 81920, 120.20
2026/04/29 13:23:07.349, 28, 11, 5378, 81920, 142.64
2026/04/29 13:23:08.350, 51, 5, 5378, 81920, 131.08
2026/04/29 13:23:09.351, 89, 19, 5378, 81920, 137.57
2026/04/29 13:23:10.352, 76, 10, 5378, 81920, 123.47
2026/04/29 13:23:11.353, 31, 9, 5378, 81920, 134.03
2026/04/29 13:23:12.353, 26, 5, 5378, 81920, 120.20
2026/04/29 13:23:13.354, 54, 21, 5378, 81920, 253.30
2026/04/29 13:23:14.355, 26, 1, 5378, 81920, 119.81
2026/04/29 13:23:15.356, 81, 9, 5378, 81920, 135.63
2026/04/29 13:23:16.357, 81, 3, 5378, 81920, 214.12
2026/04/29 13:23:17.358, 48, 3, 5378, 81920, 162.69
2026/04/29 13:23:18.359, 29, 6, 5378, 81920, 142.37
2026/04/29 13:23:19.359, 38, 3, 5378, 81920, 255.69
2026/04/29 13:23:20.360, 88, 21, 5378, 81920, 256.57
2026/04/29 13:23:21.361, 47, 12, 5378, 81920, 119.81
2026/04/29 13:23:22.362, 37, 10, 5378, 81920, 136.84
2026/04/29 13:23:23.362, 68, 12, 5378, 81920, 237.90
2026/04/29 13:23:24.363, 33, 8, 5378, 81920, 139.51
2026/04/29 13:23:25.368, 22, 3, 5378, 81920, 303.10
2026/04/29 13:23:26.369, 53, 7, 5378, 81920, 282.37
2026/04/29 13:23:27.370, 83, 24, 5378, 81920, 131.50
2026/04/29 13:23:28.371, 84, 27, 5378, 81920, 170.53
2026/04/29 13:23:29.372, 82, 6, 5378, 81920, 146.66
2026/04/29 13:23:30.373, 98, 28, 5378, 81920, 203.17
2026/04/29 13:23:31.374, 53, 2, 5378, 81920, 139.69
2026/04/29 13:23:32.375, 28, 1, 5378, 81920, 119.93
2026/04/29 13:23:33.380, 36, 6, 5378, 81920, 129.15
2026/04/29 13:23:34.381, 9, 1, 5378, 81920, 143.05
2026/04/29 13:23:35.382, 72, 26, 5378, 81920, 121.13
2026/04/29 13:23:36.383, 72, 4, 5378, 81920, 125.15
2026/04/29 13:23:37.383, 43, 4, 5378, 81920, 124.95
2026/04/29 13:23:38.384, 0, 0, 5378, 81920, 145.90
2026/04/29 13:23:39.385, 69, 31, 5378, 81920, 143.66
2026/04/29 13:23:40.386, 51, 18, 5378, 81920, 168.13
2026/04/29 13:23:41.386, 35, 1, 5378, 81920, 140.24
2026/04/29 13:23:42.387, 93, 23, 5378, 81920, 137.57
2026/04/29 13:23:43.388, 55, 2, 5378, 81920, 259.78
2026/04/29 13:23:44.389, 38, 3, 5378, 81920, 264.51
2026/04/29 13:23:45.390, 74, 20, 5378, 81920, 120.54
2026/04/29 13:23:46.390, 59, 4, 5378, 81920, 260.37
2026/04/29 13:23:47.391, 32, 2, 5378, 81920, 166.39
2026/04/29 13:23:48.392, 95, 25, 5378, 81920, 131.22
2026/04/29 13:23:49.393, 89, 19, 5378, 81920, 134.77
2026/04/29 13:23:50.394, 77, 23, 5378, 81920, 130.02
2026/04/29 13:23:51.395, 55, 5, 5378, 81920, 131.22
2026/04/29 13:23:52.395, 60, 8, 5378, 81920, 136.24
2026/04/29 13:23:53.396, 24, 4, 5378, 81920, 121.13
2026/04/29 13:23:54.397, 60, 6, 5378, 81920, 252.10
2026/04/29 13:23:55.398, 46, 3, 5378, 81920, 120.20
2026/04/29 13:23:56.399, 36, 7, 5378, 81920, 177.94
2026/04/29 13:23:57.400, 37, 1, 5378, 81920, 127.22
2026/04/29 13:23:58.401, 35, 6, 5378, 81920, 129.69
2026/04/29 13:23:59.402, 27, 9, 5378, 81920, 263.37
2026/04/29 13:24:00.403, 85, 17, 5378, 81920, 120.20
2026/04/29 13:24:01.404, 97, 29, 5378, 81920, 133.76
2026/04/29 13:24:02.404, 84, 3, 5378, 81920, 148.13
2026/04/29 13:24:03.426, 68, 9, 5378, 81920, 301.57
2026/04/29 13:24:04.427, 80, 27, 5378, 81920, 141.58
2026/04/29 13:24:05.428, 66, 8, 5378, 81920, 164.27
